Text,Line
{d}x\dat lugal-a-ni-ir nam-til₃ {d}iš-me-{d}da-gan lugal kalag-ga lugal urim₅{ki}-ma-ka-še₃ mu-da-da-x-x dumu šar-ru-um-x-x arad₂-da-a-ne₂ a\abs mu-na-ru,{d}x\dat
{d}x\dat lugal-a-ni-ir nam-til₃ {d}iš-me-{d}da-gan lugal kalag-ga lugal urim₅{ki}-ma-ka-še₃ mu-da-da-x-x dumu šar-ru-um-x-x arad₂-da-a-ne₂ a\abs mu-na-ru,lugal-a-ni-ir
{d}x\dat lugal-a-ni-ir nam-til₃ {d}iš-me-{d}da-gan lugal kalag-ga lugal urim₅{ki}-ma-ka-še₃ mu-da-da-x-x dumu šar-ru-um-x-x arad₂-da-a-ne₂ a\abs mu-na-ru,nam-til₃
{d}x\dat lugal-a-ni-ir nam-til₃ {d}iš-me-{d}da-gan lugal kalag-ga lugal urim₅{ki}-ma-ka-še₃ mu-da-da-x-x dumu šar-ru-um-x-x arad₂-da-a-ne₂ a\abs mu-na-ru,{d}iš-me-{d}da-gan
{d}x\dat lugal-a-ni-ir nam-til₃ {d}iš-me-{d}da-gan lugal kalag-ga lugal urim₅{ki}-ma-ka-še₃ mu-da-da-x-x dumu šar-ru-um-x-x arad₂-da-a-ne₂ a\abs mu-na-ru,lugal kalag-ga
{d}x\dat lugal-a-ni-ir nam-til₃ {d}iš-me-{d}da-gan lugal kalag-ga lugal urim₅{ki}-ma-ka-še₃ mu-da-da-x-x dumu šar-ru-um-x-x arad₂-da-a-ne₂ a\abs mu-na-ru,lugal urim₅{ki}-ma-ka-še₃
{d}x\dat lugal-a-ni-ir nam-til₃ {d}iš-me-{d}da-gan lugal kalag-ga lugal urim₅{ki}-ma-ka-še₃ mu-da-da-x-x dumu šar-ru-um-x-x arad₂-da-a-ne₂ a\abs mu-na-ru,mu-da-da-x-x
{d}x\dat lugal-a-ni-ir nam-til₃ {d}iš-me-{d}da-gan lugal kalag-ga lugal urim₅{ki}-ma-ka-še₃ mu-da-da-x-x dumu šar-ru-um-x-x arad₂-da-a-ne₂ a\abs mu-na-ru,dumu šar-ru-um-x-x
{d}x\dat lugal-a-ni-ir nam-til₃ {d}iš-me-{d}da-gan lugal kalag-ga lugal urim₅{ki}-ma-ka-še₃ mu-da-da-x-x dumu šar-ru-um-x-x arad₂-da-a-ne₂ a\abs mu-na-ru,arad₂-da-a-ne₂
{d}x\dat lugal-a-ni-ir nam-til₃ {d}iš-me-{d}da-gan lugal kalag-ga lugal urim₅{ki}-ma-ka-še₃ mu-da-da-x-x dumu šar-ru-um-x-x arad₂-da-a-ne₂ a\abs mu-na-ru,a\abs mu-na-ru
