Text,Line
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg abul ka₂-sur-ra igi u₆\abs di he₂-ŋal₂\abs il₂-ni\abs mu-na-du₃ ki-be₂\n5el3 mu-na-gi₄ {ŋeš}ig-kam,{d}nin-ŋir₂-su
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg abul ka₂-sur-ra igi u₆\abs di he₂-ŋal₂\abs il₂-ni\abs mu-na-du₃ ki-be₂\n5el3 mu-na-gi₄ {ŋeš}ig-kam,ur-saŋ kalag-ga
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg abul ka₂-sur-ra igi u₆\abs di he₂-ŋal₂\abs il₂-ni\abs mu-na-du₃ ki-be₂\n5el3 mu-na-gi₄ {ŋeš}ig-kam,{d}en-lil₂-la₂
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg abul ka₂-sur-ra igi u₆\abs di he₂-ŋal₂\abs il₂-ni\abs mu-na-du₃ ki-be₂\n5el3 mu-na-gi₄ {ŋeš}ig-kam,lugal-a-ni\dat
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg abul ka₂-sur-ra igi u₆\abs di he₂-ŋal₂\abs il₂-ni\abs mu-na-du₃ ki-be₂\n5el3 mu-na-gi₄ {ŋeš}ig-kam,gu₃-de₂-a
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg abul ka₂-sur-ra igi u₆\abs di he₂-ŋal₂\abs il₂-ni\abs mu-na-du₃ ki-be₂\n5el3 mu-na-gi₄ {ŋeš}ig-kam,ensi₂
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg abul ka₂-sur-ra igi u₆\abs di he₂-ŋal₂\abs il₂-ni\abs mu-na-du₃ ki-be₂\n5el3 mu-na-gi₄ {ŋeš}ig-kam,lagaš{ki}\gen
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg abul ka₂-sur-ra igi u₆\abs di he₂-ŋal₂\abs il₂-ni\abs mu-na-du₃ ki-be₂\n5el3 mu-na-gi₄ {ŋeš}ig-kam,lu₂ e₂-ninnu
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg abul ka₂-sur-ra igi u₆\abs di he₂-ŋal₂\abs il₂-ni\abs mu-na-du₃ ki-be₂\n5el3 mu-na-gi₄ {ŋeš}ig-kam,{d}nin-ŋir₂-su-ka\abs
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg abul ka₂-sur-ra igi u₆\abs di he₂-ŋal₂\abs il₂-ni\abs mu-na-du₃ ki-be₂\n5el3 mu-na-gi₄ {ŋeš}ig-kam,in-du₃-a\erg
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg abul ka₂-sur-ra igi u₆\abs di he₂-ŋal₂\abs il₂-ni\abs mu-na-du₃ ki-be₂\n5el3 mu-na-gi₄ {ŋeš}ig-kam,abul ka₂-sur-ra
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg abul ka₂-sur-ra igi u₆\abs di he₂-ŋal₂\abs il₂-ni\abs mu-na-du₃ ki-be₂\n5el3 mu-na-gi₄ {ŋeš}ig-kam,igi u₆\abs di
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg abul ka₂-sur-ra igi u₆\abs di he₂-ŋal₂\abs il₂-ni\abs mu-na-du₃ ki-be₂\n5el3 mu-na-gi₄ {ŋeš}ig-kam,he₂-ŋal₂\abs il₂-ni\abs
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg abul ka₂-sur-ra igi u₆\abs di he₂-ŋal₂\abs il₂-ni\abs mu-na-du₃ ki-be₂\n5el3 mu-na-gi₄ {ŋeš}ig-kam,mu-na-du₃
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg abul ka₂-sur-ra igi u₆\abs di he₂-ŋal₂\abs il₂-ni\abs mu-na-du₃ ki-be₂\n5el3 mu-na-gi₄ {ŋeš}ig-kam,ki-be₂\n5el3 mu-na-gi₄
{d}nin-ŋir₂-su ur-saŋ kalag-ga {d}en-lil₂-la₂ lugal-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}\gen lu₂ e₂-ninnu {d}nin-ŋir₂-su-ka\abs in-du₃-a\erg abul ka₂-sur-ra igi u₆\abs di he₂-ŋal₂\abs il₂-ni\abs mu-na-du₃ ki-be₂\n5el3 mu-na-gi₄ {ŋeš}ig-kam,{ŋeš}ig-kam
