Text,Line
{d}nin-mar-ki nin munus-gil-sa\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ a\abs mu-na-ru,{d}nin-mar-ki
{d}nin-mar-ki nin munus-gil-sa\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ a\abs mu-na-ru,nin munus-gil-sa\gen
{d}nin-mar-ki nin munus-gil-sa\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ a\abs mu-na-ru,nin-a-ni\dat
{d}nin-mar-ki nin munus-gil-sa\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ a\abs mu-na-ru,nam-til₃
{d}nin-mar-ki nin munus-gil-sa\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ a\abs mu-na-ru,{d}šul-gi
{d}nin-mar-ki nin munus-gil-sa\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ a\abs mu-na-ru,nita kalag-ga
{d}nin-mar-ki nin munus-gil-sa\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ a\abs mu-na-ru,lugal urim₅{ki}-ma
{d}nin-mar-ki nin munus-gil-sa\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ a\abs mu-na-ru,lugal an-ub-da limmu₂-ba-ka-še₃
{d}nin-mar-ki nin munus-gil-sa\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ a\abs mu-na-ru,ur-{d}nin-ŋir₂-su
{d}nin-mar-ki nin munus-gil-sa\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ a\abs mu-na-ru,en-me-zid-an-na
{d}nin-mar-ki nin munus-gil-sa\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ a\abs mu-na-ru,šennuₓ(|ME.AD.KU₃|)
{d}nin-mar-ki nin munus-gil-sa\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ a\abs mu-na-ru,en ki\abs aŋ₂ {d}nanše-ke₄
{d}nin-mar-ki nin munus-gil-sa\gen nin-a-ni\dat nam-til₃ {d}šul-gi nita kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ka-še₃ ur-{d}nin-ŋir₂-su en-me-zid-an-na šennuₓ(|ME.AD.KU₃|) en ki\abs aŋ₂ {d}nanše-ke₄ a\abs mu-na-ru,a\abs mu-na-ru
