Text,Line
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,{d}nanna amar ban₃-da an-na
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,en dumu-saŋ {d}en-lil₂-la₂
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,lugal-a-ni-ir
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,{d}i-bi₂-{d}suen
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,diŋir kalam-ma-na\gen
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,lugal kalag-ga
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,lugal urim₅{ki}-ma
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,lugal an-ub-da limmu₂-ba-ke₄
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,ur gun₃-a me-luh-ha{ki}\gen
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,mar-ha-ši{ki}-ta
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,tam-ši-lum-bi\abs
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,mu-dim₂
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,nam-til₃-la-ni-še₃
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,a\abs mu-na-ru
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,ur gun₃-a-ba
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,he₂-dab₅\v14sg3s
{d}nanna amar ban₃-da an-na en dumu-saŋ {d}en-lil₂-la₂ lugal-a-ni-ir {d}i-bi₂-{d}suen diŋir kalam-ma-na\gen lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba-ke₄ ur gun₃-a me-luh-ha{ki}\gen mar-ha-ši{ki}-ta gu₂-un-še₃ mu-na-ab-tum₂-ma-ni\v11nh3a tam-ši-lum-bi\abs mu-dim₂ nam-til₃-la-ni-še₃ a\abs mu-na-ru ur gun₃-a-ba he₂-dab₅\v14sg3s mu-bi-im,mu-bi-im
