Text,Line
{d}nin-mar-ki nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ ME DIM SAL X x SI X URI x u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,{d}nin-mar-ki
{d}nin-mar-ki nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ ME DIM SAL X x SI X URI x u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,nin-a-ni\dat
{d}nin-mar-ki nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ ME DIM SAL X x SI X URI x u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,nam-til₃
{d}nin-mar-ki nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ ME DIM SAL X x SI X URI x u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,ur-{d}nin-ŋir₂-su
{d}nin-mar-ki nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ ME DIM SAL X x SI X URI x u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,ensi₂
{d}nin-mar-ki nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ ME DIM SAL X x SI X URI x u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,lagaš{ki}-ka-še₃
{d}nin-mar-ki nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ ME DIM SAL X x SI X URI x u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,ME DIM SAL X
{d}nin-mar-ki nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ ME DIM SAL X x SI X URI x u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,x SI X URI x
{d}nin-mar-ki nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ ME DIM SAL X x SI X URI x u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,u₃ nam-til₃-la-ni-še₃
{d}nin-mar-ki nin-a-ni\dat nam-til₃ ur-{d}nin-ŋir₂-su ensi₂ lagaš{ki}-ka-še₃ ME DIM SAL X x SI X URI x u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,a\abs mu-na-ru
