Text,Line
{d}nanna lugal-a-ni\dat ki-sur-ra ma₂ ma₂-gan{ki} an-ne₂ {d}en-lil₂-le saŋ-še₃ i₃-ni-rig₇-ge-eš-a\v10l3 ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ke₄ ud e₂ {d}nanna\gen\abs mu-du₃-a\l1 di niŋ₂-gen₆-na {d}utu-ta inim\abs mu-na-ge-en₆ šu-na\n5al2 mu-ni-gi₄ ud-ba alan-na-ni a\abs mu-na-ru lu₂ a₂ niŋ₂-hul\abs dim₂-ma\abs ib₂-ši-aŋ₂-ŋa₂-a mu-sar-ra-bi\abs ib₂-kur₂-a\x {d}nanna lugal-ŋu₁₀ x x nam\abs x he₂-en₆-til₃-e iri-ni-da saŋ-ki-ni\abs ha-ba-da-gid₂-de₃ {ŋeš}gu-za-ni-ta sahar-ra\l1 he₂-em-ta-tuš\v14sg3s iri-ne₂ {gi}sumurₓ(KA)-ta he₂-ta-dag-dag-ge nam-ti-il\abs niŋ₂-gig-ga-ni\abs he₂-a,{d}nanna
{d}nanna lugal-a-ni\dat ki-sur-ra ma₂ ma₂-gan{ki} an-ne₂ {d}en-lil₂-le saŋ-še₃ i₃-ni-rig₇-ge-eš-a\v10l3 ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ke₄ ud e₂ {d}nanna\gen\abs mu-du₃-a\l1 di niŋ₂-gen₆-na {d}utu-ta inim\abs mu-na-ge-en₆ šu-na\n5al2 mu-ni-gi₄ ud-ba alan-na-ni a\abs mu-na-ru lu₂ a₂ niŋ₂-hul\abs dim₂-ma\abs ib₂-ši-aŋ₂-ŋa₂-a mu-sar-ra-bi\abs ib₂-kur₂-a\x {d}nanna lugal-ŋu₁₀ x x nam\abs x he₂-en₆-til₃-e iri-ni-da saŋ-ki-ni\abs ha-ba-da-gid₂-de₃ {ŋeš}gu-za-ni-ta sahar-ra\l1 he₂-em-ta-tuš\v14sg3s iri-ne₂ {gi}sumurₓ(KA)-ta he₂-ta-dag-dag-ge nam-ti-il\abs niŋ₂-gig-ga-ni\abs he₂-a,lugal-a-ni\dat
{d}nanna lugal-a-ni\dat ki-sur-ra ma₂ ma₂-gan{ki} an-ne₂ {d}en-lil₂-le saŋ-še₃ i₃-ni-rig₇-ge-eš-a\v10l3 ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ke₄ ud e₂ {d}nanna\gen\abs mu-du₃-a\l1 di niŋ₂-gen₆-na {d}utu-ta inim\abs mu-na-ge-en₆ šu-na\n5al2 mu-ni-gi₄ ud-ba alan-na-ni a\abs mu-na-ru lu₂ a₂ niŋ₂-hul\abs dim₂-ma\abs ib₂-ši-aŋ₂-ŋa₂-a mu-sar-ra-bi\abs ib₂-kur₂-a\x {d}nanna lugal-ŋu₁₀ x x nam\abs x he₂-en₆-til₃-e iri-ni-da saŋ-ki-ni\abs ha-ba-da-gid₂-de₃ {ŋeš}gu-za-ni-ta sahar-ra\l1 he₂-em-ta-tuš\v14sg3s iri-ne₂ {gi}sumurₓ(KA)-ta he₂-ta-dag-dag-ge nam-ti-il\abs niŋ₂-gig-ga-ni\abs he₂-a,ki-sur-ra
{d}nanna lugal-a-ni\dat ki-sur-ra ma₂ ma₂-gan{ki} an-ne₂ {d}en-lil₂-le saŋ-še₃ i₃-ni-rig₇-ge-eš-a\v10l3 ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ke₄ ud e₂ {d}nanna\gen\abs mu-du₃-a\l1 di niŋ₂-gen₆-na {d}utu-ta inim\abs mu-na-ge-en₆ šu-na\n5al2 mu-ni-gi₄ ud-ba alan-na-ni a\abs mu-na-ru lu₂ a₂ niŋ₂-hul\abs dim₂-ma\abs ib₂-ši-aŋ₂-ŋa₂-a mu-sar-ra-bi\abs ib₂-kur₂-a\x {d}nanna lugal-ŋu₁₀ x x nam\abs x he₂-en₆-til₃-e iri-ni-da saŋ-ki-ni\abs ha-ba-da-gid₂-de₃ {ŋeš}gu-za-ni-ta sahar-ra\l1 he₂-em-ta-tuš\v14sg3s iri-ne₂ {gi}sumurₓ(KA)-ta he₂-ta-dag-dag-ge nam-ti-il\abs niŋ₂-gig-ga-ni\abs he₂-a,ma₂ ma₂-gan{ki}
{d}nanna lugal-a-ni\dat ki-sur-ra ma₂ ma₂-gan{ki} an-ne₂ {d}en-lil₂-le saŋ-še₃ i₃-ni-rig₇-ge-eš-a\v10l3 ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ke₄ ud e₂ {d}nanna\gen\abs mu-du₃-a\l1 di niŋ₂-gen₆-na {d}utu-ta inim\abs mu-na-ge-en₆ šu-na\n5al2 mu-ni-gi₄ ud-ba alan-na-ni a\abs mu-na-ru lu₂ a₂ niŋ₂-hul\abs dim₂-ma\abs ib₂-ši-aŋ₂-ŋa₂-a mu-sar-ra-bi\abs ib₂-kur₂-a\x {d}nanna lugal-ŋu₁₀ x x nam\abs x he₂-en₆-til₃-e iri-ni-da saŋ-ki-ni\abs ha-ba-da-gid₂-de₃ {ŋeš}gu-za-ni-ta sahar-ra\l1 he₂-em-ta-tuš\v14sg3s iri-ne₂ {gi}sumurₓ(KA)-ta he₂-ta-dag-dag-ge nam-ti-il\abs niŋ₂-gig-ga-ni\abs he₂-a,an-ne₂
{d}nanna lugal-a-ni\dat ki-sur-ra ma₂ ma₂-gan{ki} an-ne₂ {d}en-lil₂-le saŋ-še₃ i₃-ni-rig₇-ge-eš-a\v10l3 ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ke₄ ud e₂ {d}nanna\gen\abs mu-du₃-a\l1 di niŋ₂-gen₆-na {d}utu-ta inim\abs mu-na-ge-en₆ šu-na\n5al2 mu-ni-gi₄ ud-ba alan-na-ni a\abs mu-na-ru lu₂ a₂ niŋ₂-hul\abs dim₂-ma\abs ib₂-ši-aŋ₂-ŋa₂-a mu-sar-ra-bi\abs ib₂-kur₂-a\x {d}nanna lugal-ŋu₁₀ x x nam\abs x he₂-en₆-til₃-e iri-ni-da saŋ-ki-ni\abs ha-ba-da-gid₂-de₃ {ŋeš}gu-za-ni-ta sahar-ra\l1 he₂-em-ta-tuš\v14sg3s iri-ne₂ {gi}sumurₓ(KA)-ta he₂-ta-dag-dag-ge nam-ti-il\abs niŋ₂-gig-ga-ni\abs he₂-a,{d}en-lil₂-le
{d}nanna lugal-a-ni\dat ki-sur-ra ma₂ ma₂-gan{ki} an-ne₂ {d}en-lil₂-le saŋ-še₃ i₃-ni-rig₇-ge-eš-a\v10l3 ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ke₄ ud e₂ {d}nanna\gen\abs mu-du₃-a\l1 di niŋ₂-gen₆-na {d}utu-ta inim\abs mu-na-ge-en₆ šu-na\n5al2 mu-ni-gi₄ ud-ba alan-na-ni a\abs mu-na-ru lu₂ a₂ niŋ₂-hul\abs dim₂-ma\abs ib₂-ši-aŋ₂-ŋa₂-a mu-sar-ra-bi\abs ib₂-kur₂-a\x {d}nanna lugal-ŋu₁₀ x x nam\abs x he₂-en₆-til₃-e iri-ni-da saŋ-ki-ni\abs ha-ba-da-gid₂-de₃ {ŋeš}gu-za-ni-ta sahar-ra\l1 he₂-em-ta-tuš\v14sg3s iri-ne₂ {gi}sumurₓ(KA)-ta he₂-ta-dag-dag-ge nam-ti-il\abs niŋ₂-gig-ga-ni\abs he₂-a,saŋ-še₃ i₃-ni-rig₇-ge-eš-a\v10l3
{d}nanna lugal-a-ni\dat ki-sur-ra ma₂ ma₂-gan{ki} an-ne₂ {d}en-lil₂-le saŋ-še₃ i₃-ni-rig₇-ge-eš-a\v10l3 ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ke₄ ud e₂ {d}nanna\gen\abs mu-du₃-a\l1 di niŋ₂-gen₆-na {d}utu-ta inim\abs mu-na-ge-en₆ šu-na\n5al2 mu-ni-gi₄ ud-ba alan-na-ni a\abs mu-na-ru lu₂ a₂ niŋ₂-hul\abs dim₂-ma\abs ib₂-ši-aŋ₂-ŋa₂-a mu-sar-ra-bi\abs ib₂-kur₂-a\x {d}nanna lugal-ŋu₁₀ x x nam\abs x he₂-en₆-til₃-e iri-ni-da saŋ-ki-ni\abs ha-ba-da-gid₂-de₃ {ŋeš}gu-za-ni-ta sahar-ra\l1 he₂-em-ta-tuš\v14sg3s iri-ne₂ {gi}sumurₓ(KA)-ta he₂-ta-dag-dag-ge nam-ti-il\abs niŋ₂-gig-ga-ni\abs he₂-a,ur-{d}namma
{d}nanna lugal-a-ni\dat ki-sur-ra ma₂ ma₂-gan{ki} an-ne₂ {d}en-lil₂-le saŋ-še₃ i₃-ni-rig₇-ge-eš-a\v10l3 ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ke₄ ud e₂ {d}nanna\gen\abs mu-du₃-a\l1 di niŋ₂-gen₆-na {d}utu-ta inim\abs mu-na-ge-en₆ šu-na\n5al2 mu-ni-gi₄ ud-ba alan-na-ni a\abs mu-na-ru lu₂ a₂ niŋ₂-hul\abs dim₂-ma\abs ib₂-ši-aŋ₂-ŋa₂-a mu-sar-ra-bi\abs ib₂-kur₂-a\x {d}nanna lugal-ŋu₁₀ x x nam\abs x he₂-en₆-til₃-e iri-ni-da saŋ-ki-ni\abs ha-ba-da-gid₂-de₃ {ŋeš}gu-za-ni-ta sahar-ra\l1 he₂-em-ta-tuš\v14sg3s iri-ne₂ {gi}sumurₓ(KA)-ta he₂-ta-dag-dag-ge nam-ti-il\abs niŋ₂-gig-ga-ni\abs he₂-a,nita kalag-ga
{d}nanna lugal-a-ni\dat ki-sur-ra ma₂ ma₂-gan{ki} an-ne₂ {d}en-lil₂-le saŋ-še₃ i₃-ni-rig₇-ge-eš-a\v10l3 ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri-ke₄ ud e₂ {d}nanna\gen\abs mu-du₃-a\l1 di niŋ₂-gen₆-na {d}utu-ta inim\abs mu-na-ge-en₆ šu-na\n5al2 mu-ni-gi₄ ud-ba alan-na-ni a\abs mu-na-ru lu₂ a₂ niŋ₂-hul\abs dim₂-ma\abs ib₂-ši-aŋ₂-ŋa₂-a mu-sar-ra-bi\abs ib₂-kur₂-a\x {d}nanna lugal-ŋu₁₀ x x nam\abs x he₂-en₆-til₃-e iri-ni-da saŋ-ki-ni\abs ha-ba-da-gid₂-de₃ {ŋeš}gu-za-ni-ta sahar-ra\l1 he₂-em-ta-tuš\v14sg3s iri-ne₂ {gi}sumurₓ(KA)-ta he₂-ta-dag-dag-ge nam-ti-il\abs niŋ₂-gig-ga-ni\abs he₂-a,lugal urim₅{ki}-ma
