Text,Line
{d}da-gan en diŋir gal-gal-e-ne diŋir-ra-a-ni-ir nam-til₃ gu-un-gu-nu-um nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ en-an-na-tum₂-ma en ki\abs aŋ₂ {d}nanna\gen šag₄ urim₅{ki}-ma\gen\l1 dumu {d}iš-me-{d}da-gan lugal ki-en-gi ki-uri-ke₄ e₂-eš₃-me-daŋal-la šutumₓ(|E₂.GI.NA.AB.TUM|) kug-ga-ni\abs mu-na-du₃ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,{d}da-gan
{d}da-gan en diŋir gal-gal-e-ne diŋir-ra-a-ni-ir nam-til₃ gu-un-gu-nu-um nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ en-an-na-tum₂-ma en ki\abs aŋ₂ {d}nanna\gen šag₄ urim₅{ki}-ma\gen\l1 dumu {d}iš-me-{d}da-gan lugal ki-en-gi ki-uri-ke₄ e₂-eš₃-me-daŋal-la šutumₓ(|E₂.GI.NA.AB.TUM|) kug-ga-ni\abs mu-na-du₃ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,en diŋir gal-gal-e-ne
{d}da-gan en diŋir gal-gal-e-ne diŋir-ra-a-ni-ir nam-til₃ gu-un-gu-nu-um nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ en-an-na-tum₂-ma en ki\abs aŋ₂ {d}nanna\gen šag₄ urim₅{ki}-ma\gen\l1 dumu {d}iš-me-{d}da-gan lugal ki-en-gi ki-uri-ke₄ e₂-eš₃-me-daŋal-la šutumₓ(|E₂.GI.NA.AB.TUM|) kug-ga-ni\abs mu-na-du₃ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,diŋir-ra-a-ni-ir
{d}da-gan en diŋir gal-gal-e-ne diŋir-ra-a-ni-ir nam-til₃ gu-un-gu-nu-um nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ en-an-na-tum₂-ma en ki\abs aŋ₂ {d}nanna\gen šag₄ urim₅{ki}-ma\gen\l1 dumu {d}iš-me-{d}da-gan lugal ki-en-gi ki-uri-ke₄ e₂-eš₃-me-daŋal-la šutumₓ(|E₂.GI.NA.AB.TUM|) kug-ga-ni\abs mu-na-du₃ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,nam-til₃
{d}da-gan en diŋir gal-gal-e-ne diŋir-ra-a-ni-ir nam-til₃ gu-un-gu-nu-um nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ en-an-na-tum₂-ma en ki\abs aŋ₂ {d}nanna\gen šag₄ urim₅{ki}-ma\gen\l1 dumu {d}iš-me-{d}da-gan lugal ki-en-gi ki-uri-ke₄ e₂-eš₃-me-daŋal-la šutumₓ(|E₂.GI.NA.AB.TUM|) kug-ga-ni\abs mu-na-du₃ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,gu-un-gu-nu-um
{d}da-gan en diŋir gal-gal-e-ne diŋir-ra-a-ni-ir nam-til₃ gu-un-gu-nu-um nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ en-an-na-tum₂-ma en ki\abs aŋ₂ {d}nanna\gen šag₄ urim₅{ki}-ma\gen\l1 dumu {d}iš-me-{d}da-gan lugal ki-en-gi ki-uri-ke₄ e₂-eš₃-me-daŋal-la šutumₓ(|E₂.GI.NA.AB.TUM|) kug-ga-ni\abs mu-na-du₃ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,nita kalag-ga
{d}da-gan en diŋir gal-gal-e-ne diŋir-ra-a-ni-ir nam-til₃ gu-un-gu-nu-um nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ en-an-na-tum₂-ma en ki\abs aŋ₂ {d}nanna\gen šag₄ urim₅{ki}-ma\gen\l1 dumu {d}iš-me-{d}da-gan lugal ki-en-gi ki-uri-ke₄ e₂-eš₃-me-daŋal-la šutumₓ(|E₂.GI.NA.AB.TUM|) kug-ga-ni\abs mu-na-du₃ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,lugal urim₅{ki}-ma-ka-še₃
{d}da-gan en diŋir gal-gal-e-ne diŋir-ra-a-ni-ir nam-til₃ gu-un-gu-nu-um nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ en-an-na-tum₂-ma en ki\abs aŋ₂ {d}nanna\gen šag₄ urim₅{ki}-ma\gen\l1 dumu {d}iš-me-{d}da-gan lugal ki-en-gi ki-uri-ke₄ e₂-eš₃-me-daŋal-la šutumₓ(|E₂.GI.NA.AB.TUM|) kug-ga-ni\abs mu-na-du₃ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,en-an-na-tum₂-ma
{d}da-gan en diŋir gal-gal-e-ne diŋir-ra-a-ni-ir nam-til₃ gu-un-gu-nu-um nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ en-an-na-tum₂-ma en ki\abs aŋ₂ {d}nanna\gen šag₄ urim₅{ki}-ma\gen\l1 dumu {d}iš-me-{d}da-gan lugal ki-en-gi ki-uri-ke₄ e₂-eš₃-me-daŋal-la šutumₓ(|E₂.GI.NA.AB.TUM|) kug-ga-ni\abs mu-na-du₃ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,en ki\abs aŋ₂ {d}nanna\gen
{d}da-gan en diŋir gal-gal-e-ne diŋir-ra-a-ni-ir nam-til₃ gu-un-gu-nu-um nita kalag-ga lugal urim₅{ki}-ma-ka-še₃ en-an-na-tum₂-ma en ki\abs aŋ₂ {d}nanna\gen šag₄ urim₅{ki}-ma\gen\l1 dumu {d}iš-me-{d}da-gan lugal ki-en-gi ki-uri-ke₄ e₂-eš₃-me-daŋal-la šutumₓ(|E₂.GI.NA.AB.TUM|) kug-ga-ni\abs mu-na-du₃ u₃ nam-til₃-la-ni-še₃ a\abs mu-na-ru,šag₄ urim₅{ki}-ma\gen\l1
