Text,Line
{d}šu-{d}suen ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le ki\abs aŋ₂ šag₄-ga-na in-pad₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba lugal-a-ni-ir arad₂-{d}nanna sukkal-mah ensi₂ lagaš{ki}-ke₄ saŋŋa {d}en-ki-ka šagina u₂-ṣa-ar-ŋar-ša-na{ki}\gen šagina ba-šim-e{ki}\gen ensi₂ sa-bu-um{ki} u₃ ma-da gu-te-bu-um{ki}-ma šagina di₃-ma-at-{d}en-lil₂-la₂\gen ensi₂ a-al-{d}šu-{d}suen\gen šagina ur-bi₂-lum{ki}\gen ensi₂ ha-am₃-zi₂{ki} u₃ kara₂-har{ki}\gen šagina |NI.HI|{ki}\gen šagina šimaški{ki} u₃ ma-da kar-da{ki}-ka arad₂-da-a-ne₂ e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃,{d}šu-{d}suen
{d}šu-{d}suen ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le ki\abs aŋ₂ šag₄-ga-na in-pad₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba lugal-a-ni-ir arad₂-{d}nanna sukkal-mah ensi₂ lagaš{ki}-ke₄ saŋŋa {d}en-ki-ka šagina u₂-ṣa-ar-ŋar-ša-na{ki}\gen šagina ba-šim-e{ki}\gen ensi₂ sa-bu-um{ki} u₃ ma-da gu-te-bu-um{ki}-ma šagina di₃-ma-at-{d}en-lil₂-la₂\gen ensi₂ a-al-{d}šu-{d}suen\gen šagina ur-bi₂-lum{ki}\gen ensi₂ ha-am₃-zi₂{ki} u₃ kara₂-har{ki}\gen šagina |NI.HI|{ki}\gen šagina šimaški{ki} u₃ ma-da kar-da{ki}-ka arad₂-da-a-ne₂ e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃,ki\abs aŋ₂ {d}en-lil₂-la₂
{d}šu-{d}suen ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le ki\abs aŋ₂ šag₄-ga-na in-pad₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba lugal-a-ni-ir arad₂-{d}nanna sukkal-mah ensi₂ lagaš{ki}-ke₄ saŋŋa {d}en-ki-ka šagina u₂-ṣa-ar-ŋar-ša-na{ki}\gen šagina ba-šim-e{ki}\gen ensi₂ sa-bu-um{ki} u₃ ma-da gu-te-bu-um{ki}-ma šagina di₃-ma-at-{d}en-lil₂-la₂\gen ensi₂ a-al-{d}šu-{d}suen\gen šagina ur-bi₂-lum{ki}\gen ensi₂ ha-am₃-zi₂{ki} u₃ kara₂-har{ki}\gen šagina |NI.HI|{ki}\gen šagina šimaški{ki} u₃ ma-da kar-da{ki}-ka arad₂-da-a-ne₂ e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃,lugal {d}en-lil₂-le
{d}šu-{d}suen ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le ki\abs aŋ₂ šag₄-ga-na in-pad₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba lugal-a-ni-ir arad₂-{d}nanna sukkal-mah ensi₂ lagaš{ki}-ke₄ saŋŋa {d}en-ki-ka šagina u₂-ṣa-ar-ŋar-ša-na{ki}\gen šagina ba-šim-e{ki}\gen ensi₂ sa-bu-um{ki} u₃ ma-da gu-te-bu-um{ki}-ma šagina di₃-ma-at-{d}en-lil₂-la₂\gen ensi₂ a-al-{d}šu-{d}suen\gen šagina ur-bi₂-lum{ki}\gen ensi₂ ha-am₃-zi₂{ki} u₃ kara₂-har{ki}\gen šagina |NI.HI|{ki}\gen šagina šimaški{ki} u₃ ma-da kar-da{ki}-ka arad₂-da-a-ne₂ e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃,ki\abs aŋ₂ šag₄-ga-na
{d}šu-{d}suen ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le ki\abs aŋ₂ šag₄-ga-na in-pad₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba lugal-a-ni-ir arad₂-{d}nanna sukkal-mah ensi₂ lagaš{ki}-ke₄ saŋŋa {d}en-ki-ka šagina u₂-ṣa-ar-ŋar-ša-na{ki}\gen šagina ba-šim-e{ki}\gen ensi₂ sa-bu-um{ki} u₃ ma-da gu-te-bu-um{ki}-ma šagina di₃-ma-at-{d}en-lil₂-la₂\gen ensi₂ a-al-{d}šu-{d}suen\gen šagina ur-bi₂-lum{ki}\gen ensi₂ ha-am₃-zi₂{ki} u₃ kara₂-har{ki}\gen šagina |NI.HI|{ki}\gen šagina šimaški{ki} u₃ ma-da kar-da{ki}-ka arad₂-da-a-ne₂ e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃,in-pad₃
{d}šu-{d}suen ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le ki\abs aŋ₂ šag₄-ga-na in-pad₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba lugal-a-ni-ir arad₂-{d}nanna sukkal-mah ensi₂ lagaš{ki}-ke₄ saŋŋa {d}en-ki-ka šagina u₂-ṣa-ar-ŋar-ša-na{ki}\gen šagina ba-šim-e{ki}\gen ensi₂ sa-bu-um{ki} u₃ ma-da gu-te-bu-um{ki}-ma šagina di₃-ma-at-{d}en-lil₂-la₂\gen ensi₂ a-al-{d}šu-{d}suen\gen šagina ur-bi₂-lum{ki}\gen ensi₂ ha-am₃-zi₂{ki} u₃ kara₂-har{ki}\gen šagina |NI.HI|{ki}\gen šagina šimaški{ki} u₃ ma-da kar-da{ki}-ka arad₂-da-a-ne₂ e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃,lugal kalag-ga
{d}šu-{d}suen ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le ki\abs aŋ₂ šag₄-ga-na in-pad₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba lugal-a-ni-ir arad₂-{d}nanna sukkal-mah ensi₂ lagaš{ki}-ke₄ saŋŋa {d}en-ki-ka šagina u₂-ṣa-ar-ŋar-ša-na{ki}\gen šagina ba-šim-e{ki}\gen ensi₂ sa-bu-um{ki} u₃ ma-da gu-te-bu-um{ki}-ma šagina di₃-ma-at-{d}en-lil₂-la₂\gen ensi₂ a-al-{d}šu-{d}suen\gen šagina ur-bi₂-lum{ki}\gen ensi₂ ha-am₃-zi₂{ki} u₃ kara₂-har{ki}\gen šagina |NI.HI|{ki}\gen šagina šimaški{ki} u₃ ma-da kar-da{ki}-ka arad₂-da-a-ne₂ e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃,lugal urim₅{ki}-ma
{d}šu-{d}suen ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le ki\abs aŋ₂ šag₄-ga-na in-pad₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba lugal-a-ni-ir arad₂-{d}nanna sukkal-mah ensi₂ lagaš{ki}-ke₄ saŋŋa {d}en-ki-ka šagina u₂-ṣa-ar-ŋar-ša-na{ki}\gen šagina ba-šim-e{ki}\gen ensi₂ sa-bu-um{ki} u₃ ma-da gu-te-bu-um{ki}-ma šagina di₃-ma-at-{d}en-lil₂-la₂\gen ensi₂ a-al-{d}šu-{d}suen\gen šagina ur-bi₂-lum{ki}\gen ensi₂ ha-am₃-zi₂{ki} u₃ kara₂-har{ki}\gen šagina |NI.HI|{ki}\gen šagina šimaški{ki} u₃ ma-da kar-da{ki}-ka arad₂-da-a-ne₂ e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃,lugal an-ub-da limmu₂-ba
{d}šu-{d}suen ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le ki\abs aŋ₂ šag₄-ga-na in-pad₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba lugal-a-ni-ir arad₂-{d}nanna sukkal-mah ensi₂ lagaš{ki}-ke₄ saŋŋa {d}en-ki-ka šagina u₂-ṣa-ar-ŋar-ša-na{ki}\gen šagina ba-šim-e{ki}\gen ensi₂ sa-bu-um{ki} u₃ ma-da gu-te-bu-um{ki}-ma šagina di₃-ma-at-{d}en-lil₂-la₂\gen ensi₂ a-al-{d}šu-{d}suen\gen šagina ur-bi₂-lum{ki}\gen ensi₂ ha-am₃-zi₂{ki} u₃ kara₂-har{ki}\gen šagina |NI.HI|{ki}\gen šagina šimaški{ki} u₃ ma-da kar-da{ki}-ka arad₂-da-a-ne₂ e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃,lugal-a-ni-ir
{d}šu-{d}suen ki\abs aŋ₂ {d}en-lil₂-la₂ lugal {d}en-lil₂-le ki\abs aŋ₂ šag₄-ga-na in-pad₃ lugal kalag-ga lugal urim₅{ki}-ma lugal an-ub-da limmu₂-ba lugal-a-ni-ir arad₂-{d}nanna sukkal-mah ensi₂ lagaš{ki}-ke₄ saŋŋa {d}en-ki-ka šagina u₂-ṣa-ar-ŋar-ša-na{ki}\gen šagina ba-šim-e{ki}\gen ensi₂ sa-bu-um{ki} u₃ ma-da gu-te-bu-um{ki}-ma šagina di₃-ma-at-{d}en-lil₂-la₂\gen ensi₂ a-al-{d}šu-{d}suen\gen šagina ur-bi₂-lum{ki}\gen ensi₂ ha-am₃-zi₂{ki} u₃ kara₂-har{ki}\gen šagina |NI.HI|{ki}\gen šagina šimaški{ki} u₃ ma-da kar-da{ki}-ka arad₂-da-a-ne₂ e₂ ŋir₂-su{ki}-ka-ni\abs mu-na-du₃,arad₂-{d}nanna
