Text,Line
{d}šul-šag₄-ga-na dumu ki\abs aŋ₂ {d}nin-ŋir₂-su-ka lugal-a-ni\dat nam-til₃ ur-GAR ensi₂ lagaš{ki}-ka-še₃ nin-ka-gen₆-na dumu ka-kug\gen dam-ne₂,{d}šul-šag₄-ga-na
{d}šul-šag₄-ga-na dumu ki\abs aŋ₂ {d}nin-ŋir₂-su-ka lugal-a-ni\dat nam-til₃ ur-GAR ensi₂ lagaš{ki}-ka-še₃ nin-ka-gen₆-na dumu ka-kug\gen dam-ne₂,dumu ki\abs aŋ₂
{d}šul-šag₄-ga-na dumu ki\abs aŋ₂ {d}nin-ŋir₂-su-ka lugal-a-ni\dat nam-til₃ ur-GAR ensi₂ lagaš{ki}-ka-še₃ nin-ka-gen₆-na dumu ka-kug\gen dam-ne₂,{d}nin-ŋir₂-su-ka
{d}šul-šag₄-ga-na dumu ki\abs aŋ₂ {d}nin-ŋir₂-su-ka lugal-a-ni\dat nam-til₃ ur-GAR ensi₂ lagaš{ki}-ka-še₃ nin-ka-gen₆-na dumu ka-kug\gen dam-ne₂,lugal-a-ni\dat
{d}šul-šag₄-ga-na dumu ki\abs aŋ₂ {d}nin-ŋir₂-su-ka lugal-a-ni\dat nam-til₃ ur-GAR ensi₂ lagaš{ki}-ka-še₃ nin-ka-gen₆-na dumu ka-kug\gen dam-ne₂,nam-til₃
{d}šul-šag₄-ga-na dumu ki\abs aŋ₂ {d}nin-ŋir₂-su-ka lugal-a-ni\dat nam-til₃ ur-GAR ensi₂ lagaš{ki}-ka-še₃ nin-ka-gen₆-na dumu ka-kug\gen dam-ne₂,ur-GAR
{d}šul-šag₄-ga-na dumu ki\abs aŋ₂ {d}nin-ŋir₂-su-ka lugal-a-ni\dat nam-til₃ ur-GAR ensi₂ lagaš{ki}-ka-še₃ nin-ka-gen₆-na dumu ka-kug\gen dam-ne₂,ensi₂
{d}šul-šag₄-ga-na dumu ki\abs aŋ₂ {d}nin-ŋir₂-su-ka lugal-a-ni\dat nam-til₃ ur-GAR ensi₂ lagaš{ki}-ka-še₃ nin-ka-gen₆-na dumu ka-kug\gen dam-ne₂,lagaš{ki}-ka-še₃
{d}šul-šag₄-ga-na dumu ki\abs aŋ₂ {d}nin-ŋir₂-su-ka lugal-a-ni\dat nam-til₃ ur-GAR ensi₂ lagaš{ki}-ka-še₃ nin-ka-gen₆-na dumu ka-kug\gen dam-ne₂,nin-ka-gen₆-na
{d}šul-šag₄-ga-na dumu ki\abs aŋ₂ {d}nin-ŋir₂-su-ka lugal-a-ni\dat nam-til₃ ur-GAR ensi₂ lagaš{ki}-ka-še₃ nin-ka-gen₆-na dumu ka-kug\gen dam-ne₂,dumu ka-kug\gen
{d}šul-šag₄-ga-na dumu ki\abs aŋ₂ {d}nin-ŋir₂-su-ka lugal-a-ni\dat nam-til₃ ur-GAR ensi₂ lagaš{ki}-ka-še₃ nin-ka-gen₆-na dumu ka-kug\gen dam-ne₂,dam-ne₂
