Text,Line
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ šeš-ŋar\abs mu-du₃ abzu-banda₃\abs mu-du₃ ba-gara₂\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,ur-{d}nanše
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ šeš-ŋar\abs mu-du₃ abzu-banda₃\abs mu-du₃ ba-gara₂\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,lugal
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ šeš-ŋar\abs mu-du₃ abzu-banda₃\abs mu-du₃ ba-gara₂\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,lagaš\gen
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ šeš-ŋar\abs mu-du₃ abzu-banda₃\abs mu-du₃ ba-gara₂\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,dumu gu-|NI.DU|
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ šeš-ŋar\abs mu-du₃ abzu-banda₃\abs mu-du₃ ba-gara₂\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,dumu gur-sar\gen\gen\erg
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ šeš-ŋar\abs mu-du₃ abzu-banda₃\abs mu-du₃ ba-gara₂\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,e₂ {d}nin-ŋir₂-su₂\gen\abs
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ šeš-ŋar\abs mu-du₃ abzu-banda₃\abs mu-du₃ ba-gara₂\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,mu-du₃
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ šeš-ŋar\abs mu-du₃ abzu-banda₃\abs mu-du₃ ba-gara₂\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,e₂ {d}nanše\gen\abs
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ šeš-ŋar\abs mu-du₃ abzu-banda₃\abs mu-du₃ ba-gara₂\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,mu-du₃
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ šeš-ŋar\abs mu-du₃ abzu-banda₃\abs mu-du₃ ba-gara₂\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,šeš-ŋar\abs
ur-{d}nanše lugal lagaš\gen dumu gu-|NI.DU| dumu gur-sar\gen\gen\erg e₂ {d}nin-ŋir₂-su₂\gen\abs mu-du₃ e₂ {d}nanše\gen\abs mu-du₃ šeš-ŋar\abs mu-du₃ abzu-banda₃\abs mu-du₃ ba-gara₂\abs mu-du₃ ma₂ dilmun kur-ta\abs gu₂\l2 ŋeš\abs mu-ŋal₂\dat,mu-du₃
