Text,Line
{d}uttuₓ(|TAG.NUN|)-ra il₂ lugal umma₂\gen dumu e₂-an-da-mu₂-a\gen dumu-KA en-a₂-kal-le lugal umma₂-ka-ke₄ e₂-ni\abs mu-na-du₃,{d}uttuₓ(|TAG.NUN|)-ra
{d}uttuₓ(|TAG.NUN|)-ra il₂ lugal umma₂\gen dumu e₂-an-da-mu₂-a\gen dumu-KA en-a₂-kal-le lugal umma₂-ka-ke₄ e₂-ni\abs mu-na-du₃,il₂ lugal umma₂\gen
{d}uttuₓ(|TAG.NUN|)-ra il₂ lugal umma₂\gen dumu e₂-an-da-mu₂-a\gen dumu-KA en-a₂-kal-le lugal umma₂-ka-ke₄ e₂-ni\abs mu-na-du₃,dumu e₂-an-da-mu₂-a\gen
{d}uttuₓ(|TAG.NUN|)-ra il₂ lugal umma₂\gen dumu e₂-an-da-mu₂-a\gen dumu-KA en-a₂-kal-le lugal umma₂-ka-ke₄ e₂-ni\abs mu-na-du₃,dumu-KA
{d}uttuₓ(|TAG.NUN|)-ra il₂ lugal umma₂\gen dumu e₂-an-da-mu₂-a\gen dumu-KA en-a₂-kal-le lugal umma₂-ka-ke₄ e₂-ni\abs mu-na-du₃,en-a₂-kal-le
{d}uttuₓ(|TAG.NUN|)-ra il₂ lugal umma₂\gen dumu e₂-an-da-mu₂-a\gen dumu-KA en-a₂-kal-le lugal umma₂-ka-ke₄ e₂-ni\abs mu-na-du₃,lugal umma₂-ka-ke₄
{d}uttuₓ(|TAG.NUN|)-ra il₂ lugal umma₂\gen dumu e₂-an-da-mu₂-a\gen dumu-KA en-a₂-kal-le lugal umma₂-ka-ke₄ e₂-ni\abs mu-na-du₃,e₂-ni\abs mu-na-du₃
