Text,Line
mu-na-pad₃ {d}lamma sag₉-ga {d}nin-sumun₂ diŋir-ra-ni\dat e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}za-za-ru {d}ur₂-nun-ta-e₃-a dumu {d}nin-ŋir₂-su-ka-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}nin-mar-ki munus sag₉-ga\dat šita-ab-ba\abs maš-e\n5el3 mu-na-pad₃,mu-na-pad₃
mu-na-pad₃ {d}lamma sag₉-ga {d}nin-sumun₂ diŋir-ra-ni\dat e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}za-za-ru {d}ur₂-nun-ta-e₃-a dumu {d}nin-ŋir₂-su-ka-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}nin-mar-ki munus sag₉-ga\dat šita-ab-ba\abs maš-e\n5el3 mu-na-pad₃,{d}lamma sag₉-ga
mu-na-pad₃ {d}lamma sag₉-ga {d}nin-sumun₂ diŋir-ra-ni\dat e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}za-za-ru {d}ur₂-nun-ta-e₃-a dumu {d}nin-ŋir₂-su-ka-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}nin-mar-ki munus sag₉-ga\dat šita-ab-ba\abs maš-e\n5el3 mu-na-pad₃,{d}nin-sumun₂
mu-na-pad₃ {d}lamma sag₉-ga {d}nin-sumun₂ diŋir-ra-ni\dat e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}za-za-ru {d}ur₂-nun-ta-e₃-a dumu {d}nin-ŋir₂-su-ka-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}nin-mar-ki munus sag₉-ga\dat šita-ab-ba\abs maš-e\n5el3 mu-na-pad₃,diŋir-ra-ni\dat
mu-na-pad₃ {d}lamma sag₉-ga {d}nin-sumun₂ diŋir-ra-ni\dat e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}za-za-ru {d}ur₂-nun-ta-e₃-a dumu {d}nin-ŋir₂-su-ka-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}nin-mar-ki munus sag₉-ga\dat šita-ab-ba\abs maš-e\n5el3 mu-na-pad₃,e₂ iri-kug-ga-ka-ni\abs
mu-na-pad₃ {d}lamma sag₉-ga {d}nin-sumun₂ diŋir-ra-ni\dat e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}za-za-ru {d}ur₂-nun-ta-e₃-a dumu {d}nin-ŋir₂-su-ka-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}nin-mar-ki munus sag₉-ga\dat šita-ab-ba\abs maš-e\n5el3 mu-na-pad₃,mu-na-du₃
mu-na-pad₃ {d}lamma sag₉-ga {d}nin-sumun₂ diŋir-ra-ni\dat e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}za-za-ru {d}ur₂-nun-ta-e₃-a dumu {d}nin-ŋir₂-su-ka-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}nin-mar-ki munus sag₉-ga\dat šita-ab-ba\abs maš-e\n5el3 mu-na-pad₃,{d}za-za-ru
mu-na-pad₃ {d}lamma sag₉-ga {d}nin-sumun₂ diŋir-ra-ni\dat e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}za-za-ru {d}ur₂-nun-ta-e₃-a dumu {d}nin-ŋir₂-su-ka-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}nin-mar-ki munus sag₉-ga\dat šita-ab-ba\abs maš-e\n5el3 mu-na-pad₃,{d}ur₂-nun-ta-e₃-a
mu-na-pad₃ {d}lamma sag₉-ga {d}nin-sumun₂ diŋir-ra-ni\dat e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}za-za-ru {d}ur₂-nun-ta-e₃-a dumu {d}nin-ŋir₂-su-ka-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}nin-mar-ki munus sag₉-ga\dat šita-ab-ba\abs maš-e\n5el3 mu-na-pad₃,dumu {d}nin-ŋir₂-su-ka-ra
mu-na-pad₃ {d}lamma sag₉-ga {d}nin-sumun₂ diŋir-ra-ni\dat e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}za-za-ru {d}ur₂-nun-ta-e₃-a dumu {d}nin-ŋir₂-su-ka-ra e₂ iri-kug-ga-ka-ni\abs mu-na-du₃ {d}nin-mar-ki munus sag₉-ga\dat šita-ab-ba\abs maš-e\n5el3 mu-na-pad₃,e₂ iri-kug-ga-ka-ni\abs
