Text,Line
{d}|REC290.KU|-ra en-ša₃-kuš₂-an-na en ki-en-gi\gen lugal kalam-ma\gen dumu e₂-li-li-na\erg e₂-ni\abs mu-na-du₃,{d}|REC290.KU|-ra
{d}|REC290.KU|-ra en-ša₃-kuš₂-an-na en ki-en-gi\gen lugal kalam-ma\gen dumu e₂-li-li-na\erg e₂-ni\abs mu-na-du₃,en-ša₃-kuš₂-an-na
{d}|REC290.KU|-ra en-ša₃-kuš₂-an-na en ki-en-gi\gen lugal kalam-ma\gen dumu e₂-li-li-na\erg e₂-ni\abs mu-na-du₃,en ki-en-gi\gen
{d}|REC290.KU|-ra en-ša₃-kuš₂-an-na en ki-en-gi\gen lugal kalam-ma\gen dumu e₂-li-li-na\erg e₂-ni\abs mu-na-du₃,lugal kalam-ma\gen
{d}|REC290.KU|-ra en-ša₃-kuš₂-an-na en ki-en-gi\gen lugal kalam-ma\gen dumu e₂-li-li-na\erg e₂-ni\abs mu-na-du₃,dumu e₂-li-li-na\erg
{d}|REC290.KU|-ra en-ša₃-kuš₂-an-na en ki-en-gi\gen lugal kalam-ma\gen dumu e₂-li-li-na\erg e₂-ni\abs mu-na-du₃,e₂-ni\abs mu-na-du₃
