Text,Line
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ bad₃ iri-kug-ga-ka-ni\abs mu-na-du₃,{d}ba-u₂
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ bad₃ iri-kug-ga-ka-ni\abs mu-na-du₃,munus sag₉-ga
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ bad₃ iri-kug-ga-ka-ni\abs mu-na-du₃,dumu an-na
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ bad₃ iri-kug-ga-ka-ni\abs mu-na-du₃,nin iri-kug-ga
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ bad₃ iri-kug-ga-ka-ni\abs mu-na-du₃,nin-a-ni\dat
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ bad₃ iri-kug-ga-ka-ni\abs mu-na-du₃,gu₃-de₂-a
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ bad₃ iri-kug-ga-ka-ni\abs mu-na-du₃,ensi₂
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ bad₃ iri-kug-ga-ka-ni\abs mu-na-du₃,lagaš{ki}-ke₄
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ bad₃ iri-kug-ga-ka-ni\abs mu-na-du₃,bad₃ iri-kug-ga-ka-ni\abs
{d}ba-u₂ munus sag₉-ga dumu an-na nin iri-kug-ga nin-a-ni\dat gu₃-de₂-a ensi₂ lagaš{ki}-ke₄ bad₃ iri-kug-ga-ka-ni\abs mu-na-du₃,mu-na-du₃
