Text,Line
e₂ gal ti-ra-aš₂-ka-ni\abs mu-na-du₃ x lugal-ka-ni\abs mu-na-du₃ {d}ba-u₂\dat mu-na-du₃ iri-ka-gen₆-na lu₂ e₂-ŋidru {d}nin-ŋir₂-su-ka\abs du₃-a\gen diŋir-ra-ni {d}šul-|MUŠ×PA|\erg ud ul-la-še₃ {d}nin-ŋir₂-su₂-ra nam-til₃-la-ni-še₃ giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,e₂ gal ti-ra-aš₂-ka-ni\abs
e₂ gal ti-ra-aš₂-ka-ni\abs mu-na-du₃ x lugal-ka-ni\abs mu-na-du₃ {d}ba-u₂\dat mu-na-du₃ iri-ka-gen₆-na lu₂ e₂-ŋidru {d}nin-ŋir₂-su-ka\abs du₃-a\gen diŋir-ra-ni {d}šul-|MUŠ×PA|\erg ud ul-la-še₃ {d}nin-ŋir₂-su₂-ra nam-til₃-la-ni-še₃ giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,mu-na-du₃
e₂ gal ti-ra-aš₂-ka-ni\abs mu-na-du₃ x lugal-ka-ni\abs mu-na-du₃ {d}ba-u₂\dat mu-na-du₃ iri-ka-gen₆-na lu₂ e₂-ŋidru {d}nin-ŋir₂-su-ka\abs du₃-a\gen diŋir-ra-ni {d}šul-|MUŠ×PA|\erg ud ul-la-še₃ {d}nin-ŋir₂-su₂-ra nam-til₃-la-ni-še₃ giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,x lugal-ka-ni\abs
e₂ gal ti-ra-aš₂-ka-ni\abs mu-na-du₃ x lugal-ka-ni\abs mu-na-du₃ {d}ba-u₂\dat mu-na-du₃ iri-ka-gen₆-na lu₂ e₂-ŋidru {d}nin-ŋir₂-su-ka\abs du₃-a\gen diŋir-ra-ni {d}šul-|MUŠ×PA|\erg ud ul-la-še₃ {d}nin-ŋir₂-su₂-ra nam-til₃-la-ni-še₃ giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,mu-na-du₃
e₂ gal ti-ra-aš₂-ka-ni\abs mu-na-du₃ x lugal-ka-ni\abs mu-na-du₃ {d}ba-u₂\dat mu-na-du₃ iri-ka-gen₆-na lu₂ e₂-ŋidru {d}nin-ŋir₂-su-ka\abs du₃-a\gen diŋir-ra-ni {d}šul-|MUŠ×PA|\erg ud ul-la-še₃ {d}nin-ŋir₂-su₂-ra nam-til₃-la-ni-še₃ giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,{d}ba-u₂\dat
e₂ gal ti-ra-aš₂-ka-ni\abs mu-na-du₃ x lugal-ka-ni\abs mu-na-du₃ {d}ba-u₂\dat mu-na-du₃ iri-ka-gen₆-na lu₂ e₂-ŋidru {d}nin-ŋir₂-su-ka\abs du₃-a\gen diŋir-ra-ni {d}šul-|MUŠ×PA|\erg ud ul-la-še₃ {d}nin-ŋir₂-su₂-ra nam-til₃-la-ni-še₃ giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,mu-na-du₃
e₂ gal ti-ra-aš₂-ka-ni\abs mu-na-du₃ x lugal-ka-ni\abs mu-na-du₃ {d}ba-u₂\dat mu-na-du₃ iri-ka-gen₆-na lu₂ e₂-ŋidru {d}nin-ŋir₂-su-ka\abs du₃-a\gen diŋir-ra-ni {d}šul-|MUŠ×PA|\erg ud ul-la-še₃ {d}nin-ŋir₂-su₂-ra nam-til₃-la-ni-še₃ giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,iri-ka-gen₆-na
e₂ gal ti-ra-aš₂-ka-ni\abs mu-na-du₃ x lugal-ka-ni\abs mu-na-du₃ {d}ba-u₂\dat mu-na-du₃ iri-ka-gen₆-na lu₂ e₂-ŋidru {d}nin-ŋir₂-su-ka\abs du₃-a\gen diŋir-ra-ni {d}šul-|MUŠ×PA|\erg ud ul-la-še₃ {d}nin-ŋir₂-su₂-ra nam-til₃-la-ni-še₃ giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,lu₂ e₂-ŋidru
e₂ gal ti-ra-aš₂-ka-ni\abs mu-na-du₃ x lugal-ka-ni\abs mu-na-du₃ {d}ba-u₂\dat mu-na-du₃ iri-ka-gen₆-na lu₂ e₂-ŋidru {d}nin-ŋir₂-su-ka\abs du₃-a\gen diŋir-ra-ni {d}šul-|MUŠ×PA|\erg ud ul-la-še₃ {d}nin-ŋir₂-su₂-ra nam-til₃-la-ni-še₃ giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,{d}nin-ŋir₂-su-ka\abs du₃-a\gen
e₂ gal ti-ra-aš₂-ka-ni\abs mu-na-du₃ x lugal-ka-ni\abs mu-na-du₃ {d}ba-u₂\dat mu-na-du₃ iri-ka-gen₆-na lu₂ e₂-ŋidru {d}nin-ŋir₂-su-ka\abs du₃-a\gen diŋir-ra-ni {d}šul-|MUŠ×PA|\erg ud ul-la-še₃ {d}nin-ŋir₂-su₂-ra nam-til₃-la-ni-še₃ giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,diŋir-ra-ni
e₂ gal ti-ra-aš₂-ka-ni\abs mu-na-du₃ x lugal-ka-ni\abs mu-na-du₃ {d}ba-u₂\dat mu-na-du₃ iri-ka-gen₆-na lu₂ e₂-ŋidru {d}nin-ŋir₂-su-ka\abs du₃-a\gen diŋir-ra-ni {d}šul-|MUŠ×PA|\erg ud ul-la-še₃ {d}nin-ŋir₂-su₂-ra nam-til₃-la-ni-še₃ giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,{d}šul-|MUŠ×PA|\erg
e₂ gal ti-ra-aš₂-ka-ni\abs mu-na-du₃ x lugal-ka-ni\abs mu-na-du₃ {d}ba-u₂\dat mu-na-du₃ iri-ka-gen₆-na lu₂ e₂-ŋidru {d}nin-ŋir₂-su-ka\abs du₃-a\gen diŋir-ra-ni {d}šul-|MUŠ×PA|\erg ud ul-la-še₃ {d}nin-ŋir₂-su₂-ra nam-til₃-la-ni-še₃ giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,ud ul-la-še₃
e₂ gal ti-ra-aš₂-ka-ni\abs mu-na-du₃ x lugal-ka-ni\abs mu-na-du₃ {d}ba-u₂\dat mu-na-du₃ iri-ka-gen₆-na lu₂ e₂-ŋidru {d}nin-ŋir₂-su-ka\abs du₃-a\gen diŋir-ra-ni {d}šul-|MUŠ×PA|\erg ud ul-la-še₃ {d}nin-ŋir₂-su₂-ra nam-til₃-la-ni-še₃ giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,{d}nin-ŋir₂-su₂-ra
e₂ gal ti-ra-aš₂-ka-ni\abs mu-na-du₃ x lugal-ka-ni\abs mu-na-du₃ {d}ba-u₂\dat mu-na-du₃ iri-ka-gen₆-na lu₂ e₂-ŋidru {d}nin-ŋir₂-su-ka\abs du₃-a\gen diŋir-ra-ni {d}šul-|MUŠ×PA|\erg ud ul-la-še₃ {d}nin-ŋir₂-su₂-ra nam-til₃-la-ni-še₃ giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,nam-til₃-la-ni-še₃
