Text,Line
x x x-gin₇ x-bi x-AN ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen x AN x x NI BI x x x x x x x šu x x x x x x x x x x x x x {d}ur-{d}namma-ra x x itud-da 1(geš₂) 3(u) še gur 3(u) udu 3(u) sila₃ i₃-nun\abs sa₂-dug₄-še₃ mu-na-ni-ŋar ud an-ne₂ {d}en-lil₂-le {d}nanna-ar nam-lugal urim₅{ki}-ma\abs mu-na-šum₂-mu-uš-a-ba ud-ba {d}ur-{d}namma-ra dumu tud-da {d}nin-sumun₂-ka ama-a-tud ki\abs aŋ₂-ŋa₂-ni-ir niŋ₂-si-sa₂-ni-še₃ niŋ₂-gen₆-na-ni-še₃ x x x x x x x x x x x x x MU x si x x BA x 2(diš) x 2(diš) x NAM x x AN x x x x x x imin-bi\abs hu-mu-un-da-an-x nam-ha-ni ensi₂ lagaš{ki}-ke₄ he₂-mi-x ki-sur-ra\l2 ma₂ ma₂-gan{ki}-na {d}nanna\gen\abs a₂ {d}nanna lugal-ŋa₂-ta he₂-mi-gi₄\v11sg1a urim₅{ki}-ma\l1 ha-ba-tam,x x
x x x-gin₇ x-bi x-AN ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen x AN x x NI BI x x x x x x x šu x x x x x x x x x x x x x {d}ur-{d}namma-ra x x itud-da 1(geš₂) 3(u) še gur 3(u) udu 3(u) sila₃ i₃-nun\abs sa₂-dug₄-še₃ mu-na-ni-ŋar ud an-ne₂ {d}en-lil₂-le {d}nanna-ar nam-lugal urim₅{ki}-ma\abs mu-na-šum₂-mu-uš-a-ba ud-ba {d}ur-{d}namma-ra dumu tud-da {d}nin-sumun₂-ka ama-a-tud ki\abs aŋ₂-ŋa₂-ni-ir niŋ₂-si-sa₂-ni-še₃ niŋ₂-gen₆-na-ni-še₃ x x x x x x x x x x x x x MU x si x x BA x 2(diš) x 2(diš) x NAM x x AN x x x x x x imin-bi\abs hu-mu-un-da-an-x nam-ha-ni ensi₂ lagaš{ki}-ke₄ he₂-mi-x ki-sur-ra\l2 ma₂ ma₂-gan{ki}-na {d}nanna\gen\abs a₂ {d}nanna lugal-ŋa₂-ta he₂-mi-gi₄\v11sg1a urim₅{ki}-ma\l1 ha-ba-tam,x-gin₇
x x x-gin₇ x-bi x-AN ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen x AN x x NI BI x x x x x x x šu x x x x x x x x x x x x x {d}ur-{d}namma-ra x x itud-da 1(geš₂) 3(u) še gur 3(u) udu 3(u) sila₃ i₃-nun\abs sa₂-dug₄-še₃ mu-na-ni-ŋar ud an-ne₂ {d}en-lil₂-le {d}nanna-ar nam-lugal urim₅{ki}-ma\abs mu-na-šum₂-mu-uš-a-ba ud-ba {d}ur-{d}namma-ra dumu tud-da {d}nin-sumun₂-ka ama-a-tud ki\abs aŋ₂-ŋa₂-ni-ir niŋ₂-si-sa₂-ni-še₃ niŋ₂-gen₆-na-ni-še₃ x x x x x x x x x x x x x MU x si x x BA x 2(diš) x 2(diš) x NAM x x AN x x x x x x imin-bi\abs hu-mu-un-da-an-x nam-ha-ni ensi₂ lagaš{ki}-ke₄ he₂-mi-x ki-sur-ra\l2 ma₂ ma₂-gan{ki}-na {d}nanna\gen\abs a₂ {d}nanna lugal-ŋa₂-ta he₂-mi-gi₄\v11sg1a urim₅{ki}-ma\l1 ha-ba-tam,x-bi
x x x-gin₇ x-bi x-AN ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen x AN x x NI BI x x x x x x x šu x x x x x x x x x x x x x {d}ur-{d}namma-ra x x itud-da 1(geš₂) 3(u) še gur 3(u) udu 3(u) sila₃ i₃-nun\abs sa₂-dug₄-še₃ mu-na-ni-ŋar ud an-ne₂ {d}en-lil₂-le {d}nanna-ar nam-lugal urim₅{ki}-ma\abs mu-na-šum₂-mu-uš-a-ba ud-ba {d}ur-{d}namma-ra dumu tud-da {d}nin-sumun₂-ka ama-a-tud ki\abs aŋ₂-ŋa₂-ni-ir niŋ₂-si-sa₂-ni-še₃ niŋ₂-gen₆-na-ni-še₃ x x x x x x x x x x x x x MU x si x x BA x 2(diš) x 2(diš) x NAM x x AN x x x x x x imin-bi\abs hu-mu-un-da-an-x nam-ha-ni ensi₂ lagaš{ki}-ke₄ he₂-mi-x ki-sur-ra\l2 ma₂ ma₂-gan{ki}-na {d}nanna\gen\abs a₂ {d}nanna lugal-ŋa₂-ta he₂-mi-gi₄\v11sg1a urim₅{ki}-ma\l1 ha-ba-tam,x-AN
x x x-gin₇ x-bi x-AN ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen x AN x x NI BI x x x x x x x šu x x x x x x x x x x x x x {d}ur-{d}namma-ra x x itud-da 1(geš₂) 3(u) še gur 3(u) udu 3(u) sila₃ i₃-nun\abs sa₂-dug₄-še₃ mu-na-ni-ŋar ud an-ne₂ {d}en-lil₂-le {d}nanna-ar nam-lugal urim₅{ki}-ma\abs mu-na-šum₂-mu-uš-a-ba ud-ba {d}ur-{d}namma-ra dumu tud-da {d}nin-sumun₂-ka ama-a-tud ki\abs aŋ₂-ŋa₂-ni-ir niŋ₂-si-sa₂-ni-še₃ niŋ₂-gen₆-na-ni-še₃ x x x x x x x x x x x x x MU x si x x BA x 2(diš) x 2(diš) x NAM x x AN x x x x x x imin-bi\abs hu-mu-un-da-an-x nam-ha-ni ensi₂ lagaš{ki}-ke₄ he₂-mi-x ki-sur-ra\l2 ma₂ ma₂-gan{ki}-na {d}nanna\gen\abs a₂ {d}nanna lugal-ŋa₂-ta he₂-mi-gi₄\v11sg1a urim₅{ki}-ma\l1 ha-ba-tam,ur-{d}namma
x x x-gin₇ x-bi x-AN ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen x AN x x NI BI x x x x x x x šu x x x x x x x x x x x x x {d}ur-{d}namma-ra x x itud-da 1(geš₂) 3(u) še gur 3(u) udu 3(u) sila₃ i₃-nun\abs sa₂-dug₄-še₃ mu-na-ni-ŋar ud an-ne₂ {d}en-lil₂-le {d}nanna-ar nam-lugal urim₅{ki}-ma\abs mu-na-šum₂-mu-uš-a-ba ud-ba {d}ur-{d}namma-ra dumu tud-da {d}nin-sumun₂-ka ama-a-tud ki\abs aŋ₂-ŋa₂-ni-ir niŋ₂-si-sa₂-ni-še₃ niŋ₂-gen₆-na-ni-še₃ x x x x x x x x x x x x x MU x si x x BA x 2(diš) x 2(diš) x NAM x x AN x x x x x x imin-bi\abs hu-mu-un-da-an-x nam-ha-ni ensi₂ lagaš{ki}-ke₄ he₂-mi-x ki-sur-ra\l2 ma₂ ma₂-gan{ki}-na {d}nanna\gen\abs a₂ {d}nanna lugal-ŋa₂-ta he₂-mi-gi₄\v11sg1a urim₅{ki}-ma\l1 ha-ba-tam,nita kalag-ga
x x x-gin₇ x-bi x-AN ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen x AN x x NI BI x x x x x x x šu x x x x x x x x x x x x x {d}ur-{d}namma-ra x x itud-da 1(geš₂) 3(u) še gur 3(u) udu 3(u) sila₃ i₃-nun\abs sa₂-dug₄-še₃ mu-na-ni-ŋar ud an-ne₂ {d}en-lil₂-le {d}nanna-ar nam-lugal urim₅{ki}-ma\abs mu-na-šum₂-mu-uš-a-ba ud-ba {d}ur-{d}namma-ra dumu tud-da {d}nin-sumun₂-ka ama-a-tud ki\abs aŋ₂-ŋa₂-ni-ir niŋ₂-si-sa₂-ni-še₃ niŋ₂-gen₆-na-ni-še₃ x x x x x x x x x x x x x MU x si x x BA x 2(diš) x 2(diš) x NAM x x AN x x x x x x imin-bi\abs hu-mu-un-da-an-x nam-ha-ni ensi₂ lagaš{ki}-ke₄ he₂-mi-x ki-sur-ra\l2 ma₂ ma₂-gan{ki}-na {d}nanna\gen\abs a₂ {d}nanna lugal-ŋa₂-ta he₂-mi-gi₄\v11sg1a urim₅{ki}-ma\l1 ha-ba-tam,lugal urim₅{ki}-ma
x x x-gin₇ x-bi x-AN ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen x AN x x NI BI x x x x x x x šu x x x x x x x x x x x x x {d}ur-{d}namma-ra x x itud-da 1(geš₂) 3(u) še gur 3(u) udu 3(u) sila₃ i₃-nun\abs sa₂-dug₄-še₃ mu-na-ni-ŋar ud an-ne₂ {d}en-lil₂-le {d}nanna-ar nam-lugal urim₅{ki}-ma\abs mu-na-šum₂-mu-uš-a-ba ud-ba {d}ur-{d}namma-ra dumu tud-da {d}nin-sumun₂-ka ama-a-tud ki\abs aŋ₂-ŋa₂-ni-ir niŋ₂-si-sa₂-ni-še₃ niŋ₂-gen₆-na-ni-še₃ x x x x x x x x x x x x x MU x si x x BA x 2(diš) x 2(diš) x NAM x x AN x x x x x x imin-bi\abs hu-mu-un-da-an-x nam-ha-ni ensi₂ lagaš{ki}-ke₄ he₂-mi-x ki-sur-ra\l2 ma₂ ma₂-gan{ki}-na {d}nanna\gen\abs a₂ {d}nanna lugal-ŋa₂-ta he₂-mi-gi₄\v11sg1a urim₅{ki}-ma\l1 ha-ba-tam,lugal ki-en-gi ki-uri\gen
x x x-gin₇ x-bi x-AN ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen x AN x x NI BI x x x x x x x šu x x x x x x x x x x x x x {d}ur-{d}namma-ra x x itud-da 1(geš₂) 3(u) še gur 3(u) udu 3(u) sila₃ i₃-nun\abs sa₂-dug₄-še₃ mu-na-ni-ŋar ud an-ne₂ {d}en-lil₂-le {d}nanna-ar nam-lugal urim₅{ki}-ma\abs mu-na-šum₂-mu-uš-a-ba ud-ba {d}ur-{d}namma-ra dumu tud-da {d}nin-sumun₂-ka ama-a-tud ki\abs aŋ₂-ŋa₂-ni-ir niŋ₂-si-sa₂-ni-še₃ niŋ₂-gen₆-na-ni-še₃ x x x x x x x x x x x x x MU x si x x BA x 2(diš) x 2(diš) x NAM x x AN x x x x x x imin-bi\abs hu-mu-un-da-an-x nam-ha-ni ensi₂ lagaš{ki}-ke₄ he₂-mi-x ki-sur-ra\l2 ma₂ ma₂-gan{ki}-na {d}nanna\gen\abs a₂ {d}nanna lugal-ŋa₂-ta he₂-mi-gi₄\v11sg1a urim₅{ki}-ma\l1 ha-ba-tam,x AN x
x x x-gin₇ x-bi x-AN ur-{d}namma nita kalag-ga lugal urim₅{ki}-ma lugal ki-en-gi ki-uri\gen x AN x x NI BI x x x x x x x šu x x x x x x x x x x x x x {d}ur-{d}namma-ra x x itud-da 1(geš₂) 3(u) še gur 3(u) udu 3(u) sila₃ i₃-nun\abs sa₂-dug₄-še₃ mu-na-ni-ŋar ud an-ne₂ {d}en-lil₂-le {d}nanna-ar nam-lugal urim₅{ki}-ma\abs mu-na-šum₂-mu-uš-a-ba ud-ba {d}ur-{d}namma-ra dumu tud-da {d}nin-sumun₂-ka ama-a-tud ki\abs aŋ₂-ŋa₂-ni-ir niŋ₂-si-sa₂-ni-še₃ niŋ₂-gen₆-na-ni-še₃ x x x x x x x x x x x x x MU x si x x BA x 2(diš) x 2(diš) x NAM x x AN x x x x x x imin-bi\abs hu-mu-un-da-an-x nam-ha-ni ensi₂ lagaš{ki}-ke₄ he₂-mi-x ki-sur-ra\l2 ma₂ ma₂-gan{ki}-na {d}nanna\gen\abs a₂ {d}nanna lugal-ŋa₂-ta he₂-mi-gi₄\v11sg1a urim₅{ki}-ma\l1 ha-ba-tam,x NI BI x
