Text,Line
{d}nin-tin-ugₓ(|EZEN×HAL|)-ga\dat nin-en-nu\erg ga-til₃-la-še₃ a\abs mu-na-ru,{d}nin-tin-ugₓ(|EZEN×HAL|)-ga\dat
{d}nin-tin-ugₓ(|EZEN×HAL|)-ga\dat nin-en-nu\erg ga-til₃-la-še₃ a\abs mu-na-ru,nin-en-nu\erg
{d}nin-tin-ugₓ(|EZEN×HAL|)-ga\dat nin-en-nu\erg ga-til₃-la-še₃ a\abs mu-na-ru,ga-til₃-la-še₃
{d}nin-tin-ugₓ(|EZEN×HAL|)-ga\dat nin-en-nu\erg ga-til₃-la-še₃ a\abs mu-na-ru,a\abs mu-na-ru
