Text,Line
{d}lu₂-lal₃ du₆-eden-na lugal-a-ni-ir ur-du₆-kug-ga sipad niŋ₂-nam\abs tumu₃ nibru{ki}\gen dam igi zid\abs bar-ra {d}inana-ke₄ e₂ ki\abs aŋ₂-ŋa₂-ni mu-na-du₃,{d}lu₂-lal₃
{d}lu₂-lal₃ du₆-eden-na lugal-a-ni-ir ur-du₆-kug-ga sipad niŋ₂-nam\abs tumu₃ nibru{ki}\gen dam igi zid\abs bar-ra {d}inana-ke₄ e₂ ki\abs aŋ₂-ŋa₂-ni mu-na-du₃,du₆-eden-na
{d}lu₂-lal₃ du₆-eden-na lugal-a-ni-ir ur-du₆-kug-ga sipad niŋ₂-nam\abs tumu₃ nibru{ki}\gen dam igi zid\abs bar-ra {d}inana-ke₄ e₂ ki\abs aŋ₂-ŋa₂-ni mu-na-du₃,lugal-a-ni-ir
{d}lu₂-lal₃ du₆-eden-na lugal-a-ni-ir ur-du₆-kug-ga sipad niŋ₂-nam\abs tumu₃ nibru{ki}\gen dam igi zid\abs bar-ra {d}inana-ke₄ e₂ ki\abs aŋ₂-ŋa₂-ni mu-na-du₃,ur-du₆-kug-ga
{d}lu₂-lal₃ du₆-eden-na lugal-a-ni-ir ur-du₆-kug-ga sipad niŋ₂-nam\abs tumu₃ nibru{ki}\gen dam igi zid\abs bar-ra {d}inana-ke₄ e₂ ki\abs aŋ₂-ŋa₂-ni mu-na-du₃,sipad niŋ₂-nam\abs tumu₃
{d}lu₂-lal₃ du₆-eden-na lugal-a-ni-ir ur-du₆-kug-ga sipad niŋ₂-nam\abs tumu₃ nibru{ki}\gen dam igi zid\abs bar-ra {d}inana-ke₄ e₂ ki\abs aŋ₂-ŋa₂-ni mu-na-du₃,nibru{ki}\gen
{d}lu₂-lal₃ du₆-eden-na lugal-a-ni-ir ur-du₆-kug-ga sipad niŋ₂-nam\abs tumu₃ nibru{ki}\gen dam igi zid\abs bar-ra {d}inana-ke₄ e₂ ki\abs aŋ₂-ŋa₂-ni mu-na-du₃,dam igi zid\abs bar-ra
{d}lu₂-lal₃ du₆-eden-na lugal-a-ni-ir ur-du₆-kug-ga sipad niŋ₂-nam\abs tumu₃ nibru{ki}\gen dam igi zid\abs bar-ra {d}inana-ke₄ e₂ ki\abs aŋ₂-ŋa₂-ni mu-na-du₃,{d}inana-ke₄
{d}lu₂-lal₃ du₆-eden-na lugal-a-ni-ir ur-du₆-kug-ga sipad niŋ₂-nam\abs tumu₃ nibru{ki}\gen dam igi zid\abs bar-ra {d}inana-ke₄ e₂ ki\abs aŋ₂-ŋa₂-ni mu-na-du₃,e₂ ki\abs aŋ₂-ŋa₂-ni
{d}lu₂-lal₃ du₆-eden-na lugal-a-ni-ir ur-du₆-kug-ga sipad niŋ₂-nam\abs tumu₃ nibru{ki}\gen dam igi zid\abs bar-ra {d}inana-ke₄ e₂ ki\abs aŋ₂-ŋa₂-ni mu-na-du₃,mu-na-du₃
