Text,Line
{d}en-lil₂ lugal kur-kur-ra\dat lugal-zag-ge-si lugal unug{ki}-ga lugal kalam-ma\gen išib an-na lu₂-mah {d}nisaba\gen dumu bu₁₁-bu₁₁ ensi₂ umma{ki}\gen lu₂-mah {d}nisaba-ka igi zid\abs bar-ra an lugal kur-kur-ka ensi₂-gal {d}en-lil₂ ŋeštug₂\abs šum₂-ma {d}en-ki mu\abs pad₃-da {d}utu sukkal-mah {d}suen šagina {d}utu u₂-a {d}inana dumu tud-da {d}nisaba ga zid\abs gu₇-a {d}nin-hur-saŋ lu₂ {d}meš₃-saŋŋa-unug{ki}-ga saŋ a₂\abs e₃-a {d}nin-girim₃ nin unug{ki}-ga-ka agrig mah diŋir-re-ne-ra ud {d}en-lil₂ lugal kur-kur-ra-ke₄ lugal-zag-ge-si\dat nam-lugal kalam-ma\gen\abs e-na-šum₂-ma-a igi kalam-ma-ke₄\n5el3 si\abs e-na-sa₂-a\l1 kur-kur\abs ŋiri₃-na\n5al2 e-ne₂-seg₁₀-ga-a\l1 utu-e₃-ta utu-šu₂-še₃ gu₂\abs e-na-ŋar-ra-a\l1 ud-ba a-ab-ba sig-ta-ta idigna buranun-bi a-ab-ba igi-nim-ma-še₃ ŋiri₃-be₂\n5el3 si\abs e-na-sa₂ utu-e₃-ta utu-šu₂-še₃ {d}en-lil₂-le gaba-šu-ŋar\abs nu-mu-ni-tuku kur-kur\abs u₂-sal-la\n5al2 mu-da-nu₂\v14sg3s kalam-e a-ne hul₂-la\abs mu-da-e barag-barag ki-en-gi ensi₂ kur-kur-ra\gen\abs ki unug{ki}-ge\n5edat me nam-nun-še₃ mu-na-gurum-e-de₃ ud-ba unug{ki}-ge giri₁₇-zal-a ud\abs mu-da-zal-zal-le urim₂{ki}-e gud-gin₇ saŋ\abs an-še₃ mu-dab₆-il₂ larsam{ki} iri ki\abs aŋ₂ {d}utu-ke₄ a-ne hul₂-la\abs mu-da-e umma{ki} iri ki\abs aŋ₂ {d}šara₂-ke₄ a₂ mah\abs mu-dab₆-il₂ ki zabala₅{ki}-e u₈ sila₄\abs gur₅-a-gin₇ šeg₁₂\abs mu-da-gi₄-gi₄ ki-an{ki}-ke₄ gu₂\abs an-še₃ mu-dab₆-zig₃ lugal-zag-ge-si lugal unug{ki}-ga lugal kalam-ma\gen\erg kiŋ₂-sig kiŋ₂-nim-ma {d}en-lil₂ lugal-ni\dat nibru{ki}-a nindaba gal-gal\abs e-na-sud₄-de₃ a dug₃\abs e-na-de₂-e tukumₓ(|ŠU.TUR|) {d}en-lil₂ lugal kur-kur-ra-ke₄ an aya₂ ki\abs aŋ₂-ni\dat nam-šita-ŋu₁₀\abs he₂-na-be₂ nam-til₃-ŋu₁₀\dat nam-til₃\abs ha-ba-tah-he kur\abs u₂-sal-la\n5al2 ha-mu-da-nu₂\v14sg3s nam lu₂-lu₇\l3 u₂-šim-gin₇ šu daŋal\abs ha-mu-dab₆-dug₄\v14sg3s ubur an-na-ke₄\n5el3 si\abs ha-mu-dab₆-sa₂\v14sg3s kalam-e ki sag₉-ga\n5al2 igi\abs ha-mu-da-du₈ nam sag₉-ga\abs mu-tar-re-eš₂-a\l1 šu\abs na-mu-da-ni-bala-e-ne sipad saŋ-gu₄-ŋal₂\abs da-ri₂\term he₂-me nam-til₃-la-ni-še₃ {d}en-lil₂ lugal ki\abs aŋ₂-ni\dat a\abs mu-na-ru,{d}en-lil₂
{d}en-lil₂ lugal kur-kur-ra\dat lugal-zag-ge-si lugal unug{ki}-ga lugal kalam-ma\gen išib an-na lu₂-mah {d}nisaba\gen dumu bu₁₁-bu₁₁ ensi₂ umma{ki}\gen lu₂-mah {d}nisaba-ka igi zid\abs bar-ra an lugal kur-kur-ka ensi₂-gal {d}en-lil₂ ŋeštug₂\abs šum₂-ma {d}en-ki mu\abs pad₃-da {d}utu sukkal-mah {d}suen šagina {d}utu u₂-a {d}inana dumu tud-da {d}nisaba ga zid\abs gu₇-a {d}nin-hur-saŋ lu₂ {d}meš₃-saŋŋa-unug{ki}-ga saŋ a₂\abs e₃-a {d}nin-girim₃ nin unug{ki}-ga-ka agrig mah diŋir-re-ne-ra ud {d}en-lil₂ lugal kur-kur-ra-ke₄ lugal-zag-ge-si\dat nam-lugal kalam-ma\gen\abs e-na-šum₂-ma-a igi kalam-ma-ke₄\n5el3 si\abs e-na-sa₂-a\l1 kur-kur\abs ŋiri₃-na\n5al2 e-ne₂-seg₁₀-ga-a\l1 utu-e₃-ta utu-šu₂-še₃ gu₂\abs e-na-ŋar-ra-a\l1 ud-ba a-ab-ba sig-ta-ta idigna buranun-bi a-ab-ba igi-nim-ma-še₃ ŋiri₃-be₂\n5el3 si\abs e-na-sa₂ utu-e₃-ta utu-šu₂-še₃ {d}en-lil₂-le gaba-šu-ŋar\abs nu-mu-ni-tuku kur-kur\abs u₂-sal-la\n5al2 mu-da-nu₂\v14sg3s kalam-e a-ne hul₂-la\abs mu-da-e barag-barag ki-en-gi ensi₂ kur-kur-ra\gen\abs ki unug{ki}-ge\n5edat me nam-nun-še₃ mu-na-gurum-e-de₃ ud-ba unug{ki}-ge giri₁₇-zal-a ud\abs mu-da-zal-zal-le urim₂{ki}-e gud-gin₇ saŋ\abs an-še₃ mu-dab₆-il₂ larsam{ki} iri ki\abs aŋ₂ {d}utu-ke₄ a-ne hul₂-la\abs mu-da-e umma{ki} iri ki\abs aŋ₂ {d}šara₂-ke₄ a₂ mah\abs mu-dab₆-il₂ ki zabala₅{ki}-e u₈ sila₄\abs gur₅-a-gin₇ šeg₁₂\abs mu-da-gi₄-gi₄ ki-an{ki}-ke₄ gu₂\abs an-še₃ mu-dab₆-zig₃ lugal-zag-ge-si lugal unug{ki}-ga lugal kalam-ma\gen\erg kiŋ₂-sig kiŋ₂-nim-ma {d}en-lil₂ lugal-ni\dat nibru{ki}-a nindaba gal-gal\abs e-na-sud₄-de₃ a dug₃\abs e-na-de₂-e tukumₓ(|ŠU.TUR|) {d}en-lil₂ lugal kur-kur-ra-ke₄ an aya₂ ki\abs aŋ₂-ni\dat nam-šita-ŋu₁₀\abs he₂-na-be₂ nam-til₃-ŋu₁₀\dat nam-til₃\abs ha-ba-tah-he kur\abs u₂-sal-la\n5al2 ha-mu-da-nu₂\v14sg3s nam lu₂-lu₇\l3 u₂-šim-gin₇ šu daŋal\abs ha-mu-dab₆-dug₄\v14sg3s ubur an-na-ke₄\n5el3 si\abs ha-mu-dab₆-sa₂\v14sg3s kalam-e ki sag₉-ga\n5al2 igi\abs ha-mu-da-du₈ nam sag₉-ga\abs mu-tar-re-eš₂-a\l1 šu\abs na-mu-da-ni-bala-e-ne sipad saŋ-gu₄-ŋal₂\abs da-ri₂\term he₂-me nam-til₃-la-ni-še₃ {d}en-lil₂ lugal ki\abs aŋ₂-ni\dat a\abs mu-na-ru,lugal kur-kur-ra\dat
{d}en-lil₂ lugal kur-kur-ra\dat lugal-zag-ge-si lugal unug{ki}-ga lugal kalam-ma\gen išib an-na lu₂-mah {d}nisaba\gen dumu bu₁₁-bu₁₁ ensi₂ umma{ki}\gen lu₂-mah {d}nisaba-ka igi zid\abs bar-ra an lugal kur-kur-ka ensi₂-gal {d}en-lil₂ ŋeštug₂\abs šum₂-ma {d}en-ki mu\abs pad₃-da {d}utu sukkal-mah {d}suen šagina {d}utu u₂-a {d}inana dumu tud-da {d}nisaba ga zid\abs gu₇-a {d}nin-hur-saŋ lu₂ {d}meš₃-saŋŋa-unug{ki}-ga saŋ a₂\abs e₃-a {d}nin-girim₃ nin unug{ki}-ga-ka agrig mah diŋir-re-ne-ra ud {d}en-lil₂ lugal kur-kur-ra-ke₄ lugal-zag-ge-si\dat nam-lugal kalam-ma\gen\abs e-na-šum₂-ma-a igi kalam-ma-ke₄\n5el3 si\abs e-na-sa₂-a\l1 kur-kur\abs ŋiri₃-na\n5al2 e-ne₂-seg₁₀-ga-a\l1 utu-e₃-ta utu-šu₂-še₃ gu₂\abs e-na-ŋar-ra-a\l1 ud-ba a-ab-ba sig-ta-ta idigna buranun-bi a-ab-ba igi-nim-ma-še₃ ŋiri₃-be₂\n5el3 si\abs e-na-sa₂ utu-e₃-ta utu-šu₂-še₃ {d}en-lil₂-le gaba-šu-ŋar\abs nu-mu-ni-tuku kur-kur\abs u₂-sal-la\n5al2 mu-da-nu₂\v14sg3s kalam-e a-ne hul₂-la\abs mu-da-e barag-barag ki-en-gi ensi₂ kur-kur-ra\gen\abs ki unug{ki}-ge\n5edat me nam-nun-še₃ mu-na-gurum-e-de₃ ud-ba unug{ki}-ge giri₁₇-zal-a ud\abs mu-da-zal-zal-le urim₂{ki}-e gud-gin₇ saŋ\abs an-še₃ mu-dab₆-il₂ larsam{ki} iri ki\abs aŋ₂ {d}utu-ke₄ a-ne hul₂-la\abs mu-da-e umma{ki} iri ki\abs aŋ₂ {d}šara₂-ke₄ a₂ mah\abs mu-dab₆-il₂ ki zabala₅{ki}-e u₈ sila₄\abs gur₅-a-gin₇ šeg₁₂\abs mu-da-gi₄-gi₄ ki-an{ki}-ke₄ gu₂\abs an-še₃ mu-dab₆-zig₃ lugal-zag-ge-si lugal unug{ki}-ga lugal kalam-ma\gen\erg kiŋ₂-sig kiŋ₂-nim-ma {d}en-lil₂ lugal-ni\dat nibru{ki}-a nindaba gal-gal\abs e-na-sud₄-de₃ a dug₃\abs e-na-de₂-e tukumₓ(|ŠU.TUR|) {d}en-lil₂ lugal kur-kur-ra-ke₄ an aya₂ ki\abs aŋ₂-ni\dat nam-šita-ŋu₁₀\abs he₂-na-be₂ nam-til₃-ŋu₁₀\dat nam-til₃\abs ha-ba-tah-he kur\abs u₂-sal-la\n5al2 ha-mu-da-nu₂\v14sg3s nam lu₂-lu₇\l3 u₂-šim-gin₇ šu daŋal\abs ha-mu-dab₆-dug₄\v14sg3s ubur an-na-ke₄\n5el3 si\abs ha-mu-dab₆-sa₂\v14sg3s kalam-e ki sag₉-ga\n5al2 igi\abs ha-mu-da-du₈ nam sag₉-ga\abs mu-tar-re-eš₂-a\l1 šu\abs na-mu-da-ni-bala-e-ne sipad saŋ-gu₄-ŋal₂\abs da-ri₂\term he₂-me nam-til₃-la-ni-še₃ {d}en-lil₂ lugal ki\abs aŋ₂-ni\dat a\abs mu-na-ru,lugal-zag-ge-si
{d}en-lil₂ lugal kur-kur-ra\dat lugal-zag-ge-si lugal unug{ki}-ga lugal kalam-ma\gen išib an-na lu₂-mah {d}nisaba\gen dumu bu₁₁-bu₁₁ ensi₂ umma{ki}\gen lu₂-mah {d}nisaba-ka igi zid\abs bar-ra an lugal kur-kur-ka ensi₂-gal {d}en-lil₂ ŋeštug₂\abs šum₂-ma {d}en-ki mu\abs pad₃-da {d}utu sukkal-mah {d}suen šagina {d}utu u₂-a {d}inana dumu tud-da {d}nisaba ga zid\abs gu₇-a {d}nin-hur-saŋ lu₂ {d}meš₃-saŋŋa-unug{ki}-ga saŋ a₂\abs e₃-a {d}nin-girim₃ nin unug{ki}-ga-ka agrig mah diŋir-re-ne-ra ud {d}en-lil₂ lugal kur-kur-ra-ke₄ lugal-zag-ge-si\dat nam-lugal kalam-ma\gen\abs e-na-šum₂-ma-a igi kalam-ma-ke₄\n5el3 si\abs e-na-sa₂-a\l1 kur-kur\abs ŋiri₃-na\n5al2 e-ne₂-seg₁₀-ga-a\l1 utu-e₃-ta utu-šu₂-še₃ gu₂\abs e-na-ŋar-ra-a\l1 ud-ba a-ab-ba sig-ta-ta idigna buranun-bi a-ab-ba igi-nim-ma-še₃ ŋiri₃-be₂\n5el3 si\abs e-na-sa₂ utu-e₃-ta utu-šu₂-še₃ {d}en-lil₂-le gaba-šu-ŋar\abs nu-mu-ni-tuku kur-kur\abs u₂-sal-la\n5al2 mu-da-nu₂\v14sg3s kalam-e a-ne hul₂-la\abs mu-da-e barag-barag ki-en-gi ensi₂ kur-kur-ra\gen\abs ki unug{ki}-ge\n5edat me nam-nun-še₃ mu-na-gurum-e-de₃ ud-ba unug{ki}-ge giri₁₇-zal-a ud\abs mu-da-zal-zal-le urim₂{ki}-e gud-gin₇ saŋ\abs an-še₃ mu-dab₆-il₂ larsam{ki} iri ki\abs aŋ₂ {d}utu-ke₄ a-ne hul₂-la\abs mu-da-e umma{ki} iri ki\abs aŋ₂ {d}šara₂-ke₄ a₂ mah\abs mu-dab₆-il₂ ki zabala₅{ki}-e u₈ sila₄\abs gur₅-a-gin₇ šeg₁₂\abs mu-da-gi₄-gi₄ ki-an{ki}-ke₄ gu₂\abs an-še₃ mu-dab₆-zig₃ lugal-zag-ge-si lugal unug{ki}-ga lugal kalam-ma\gen\erg kiŋ₂-sig kiŋ₂-nim-ma {d}en-lil₂ lugal-ni\dat nibru{ki}-a nindaba gal-gal\abs e-na-sud₄-de₃ a dug₃\abs e-na-de₂-e tukumₓ(|ŠU.TUR|) {d}en-lil₂ lugal kur-kur-ra-ke₄ an aya₂ ki\abs aŋ₂-ni\dat nam-šita-ŋu₁₀\abs he₂-na-be₂ nam-til₃-ŋu₁₀\dat nam-til₃\abs ha-ba-tah-he kur\abs u₂-sal-la\n5al2 ha-mu-da-nu₂\v14sg3s nam lu₂-lu₇\l3 u₂-šim-gin₇ šu daŋal\abs ha-mu-dab₆-dug₄\v14sg3s ubur an-na-ke₄\n5el3 si\abs ha-mu-dab₆-sa₂\v14sg3s kalam-e ki sag₉-ga\n5al2 igi\abs ha-mu-da-du₈ nam sag₉-ga\abs mu-tar-re-eš₂-a\l1 šu\abs na-mu-da-ni-bala-e-ne sipad saŋ-gu₄-ŋal₂\abs da-ri₂\term he₂-me nam-til₃-la-ni-še₃ {d}en-lil₂ lugal ki\abs aŋ₂-ni\dat a\abs mu-na-ru,lugal unug{ki}-ga
{d}en-lil₂ lugal kur-kur-ra\dat lugal-zag-ge-si lugal unug{ki}-ga lugal kalam-ma\gen išib an-na lu₂-mah {d}nisaba\gen dumu bu₁₁-bu₁₁ ensi₂ umma{ki}\gen lu₂-mah {d}nisaba-ka igi zid\abs bar-ra an lugal kur-kur-ka ensi₂-gal {d}en-lil₂ ŋeštug₂\abs šum₂-ma {d}en-ki mu\abs pad₃-da {d}utu sukkal-mah {d}suen šagina {d}utu u₂-a {d}inana dumu tud-da {d}nisaba ga zid\abs gu₇-a {d}nin-hur-saŋ lu₂ {d}meš₃-saŋŋa-unug{ki}-ga saŋ a₂\abs e₃-a {d}nin-girim₃ nin unug{ki}-ga-ka agrig mah diŋir-re-ne-ra ud {d}en-lil₂ lugal kur-kur-ra-ke₄ lugal-zag-ge-si\dat nam-lugal kalam-ma\gen\abs e-na-šum₂-ma-a igi kalam-ma-ke₄\n5el3 si\abs e-na-sa₂-a\l1 kur-kur\abs ŋiri₃-na\n5al2 e-ne₂-seg₁₀-ga-a\l1 utu-e₃-ta utu-šu₂-še₃ gu₂\abs e-na-ŋar-ra-a\l1 ud-ba a-ab-ba sig-ta-ta idigna buranun-bi a-ab-ba igi-nim-ma-še₃ ŋiri₃-be₂\n5el3 si\abs e-na-sa₂ utu-e₃-ta utu-šu₂-še₃ {d}en-lil₂-le gaba-šu-ŋar\abs nu-mu-ni-tuku kur-kur\abs u₂-sal-la\n5al2 mu-da-nu₂\v14sg3s kalam-e a-ne hul₂-la\abs mu-da-e barag-barag ki-en-gi ensi₂ kur-kur-ra\gen\abs ki unug{ki}-ge\n5edat me nam-nun-še₃ mu-na-gurum-e-de₃ ud-ba unug{ki}-ge giri₁₇-zal-a ud\abs mu-da-zal-zal-le urim₂{ki}-e gud-gin₇ saŋ\abs an-še₃ mu-dab₆-il₂ larsam{ki} iri ki\abs aŋ₂ {d}utu-ke₄ a-ne hul₂-la\abs mu-da-e umma{ki} iri ki\abs aŋ₂ {d}šara₂-ke₄ a₂ mah\abs mu-dab₆-il₂ ki zabala₅{ki}-e u₈ sila₄\abs gur₅-a-gin₇ šeg₁₂\abs mu-da-gi₄-gi₄ ki-an{ki}-ke₄ gu₂\abs an-še₃ mu-dab₆-zig₃ lugal-zag-ge-si lugal unug{ki}-ga lugal kalam-ma\gen\erg kiŋ₂-sig kiŋ₂-nim-ma {d}en-lil₂ lugal-ni\dat nibru{ki}-a nindaba gal-gal\abs e-na-sud₄-de₃ a dug₃\abs e-na-de₂-e tukumₓ(|ŠU.TUR|) {d}en-lil₂ lugal kur-kur-ra-ke₄ an aya₂ ki\abs aŋ₂-ni\dat nam-šita-ŋu₁₀\abs he₂-na-be₂ nam-til₃-ŋu₁₀\dat nam-til₃\abs ha-ba-tah-he kur\abs u₂-sal-la\n5al2 ha-mu-da-nu₂\v14sg3s nam lu₂-lu₇\l3 u₂-šim-gin₇ šu daŋal\abs ha-mu-dab₆-dug₄\v14sg3s ubur an-na-ke₄\n5el3 si\abs ha-mu-dab₆-sa₂\v14sg3s kalam-e ki sag₉-ga\n5al2 igi\abs ha-mu-da-du₈ nam sag₉-ga\abs mu-tar-re-eš₂-a\l1 šu\abs na-mu-da-ni-bala-e-ne sipad saŋ-gu₄-ŋal₂\abs da-ri₂\term he₂-me nam-til₃-la-ni-še₃ {d}en-lil₂ lugal ki\abs aŋ₂-ni\dat a\abs mu-na-ru,lugal kalam-ma\gen
{d}en-lil₂ lugal kur-kur-ra\dat lugal-zag-ge-si lugal unug{ki}-ga lugal kalam-ma\gen išib an-na lu₂-mah {d}nisaba\gen dumu bu₁₁-bu₁₁ ensi₂ umma{ki}\gen lu₂-mah {d}nisaba-ka igi zid\abs bar-ra an lugal kur-kur-ka ensi₂-gal {d}en-lil₂ ŋeštug₂\abs šum₂-ma {d}en-ki mu\abs pad₃-da {d}utu sukkal-mah {d}suen šagina {d}utu u₂-a {d}inana dumu tud-da {d}nisaba ga zid\abs gu₇-a {d}nin-hur-saŋ lu₂ {d}meš₃-saŋŋa-unug{ki}-ga saŋ a₂\abs e₃-a {d}nin-girim₃ nin unug{ki}-ga-ka agrig mah diŋir-re-ne-ra ud {d}en-lil₂ lugal kur-kur-ra-ke₄ lugal-zag-ge-si\dat nam-lugal kalam-ma\gen\abs e-na-šum₂-ma-a igi kalam-ma-ke₄\n5el3 si\abs e-na-sa₂-a\l1 kur-kur\abs ŋiri₃-na\n5al2 e-ne₂-seg₁₀-ga-a\l1 utu-e₃-ta utu-šu₂-še₃ gu₂\abs e-na-ŋar-ra-a\l1 ud-ba a-ab-ba sig-ta-ta idigna buranun-bi a-ab-ba igi-nim-ma-še₃ ŋiri₃-be₂\n5el3 si\abs e-na-sa₂ utu-e₃-ta utu-šu₂-še₃ {d}en-lil₂-le gaba-šu-ŋar\abs nu-mu-ni-tuku kur-kur\abs u₂-sal-la\n5al2 mu-da-nu₂\v14sg3s kalam-e a-ne hul₂-la\abs mu-da-e barag-barag ki-en-gi ensi₂ kur-kur-ra\gen\abs ki unug{ki}-ge\n5edat me nam-nun-še₃ mu-na-gurum-e-de₃ ud-ba unug{ki}-ge giri₁₇-zal-a ud\abs mu-da-zal-zal-le urim₂{ki}-e gud-gin₇ saŋ\abs an-še₃ mu-dab₆-il₂ larsam{ki} iri ki\abs aŋ₂ {d}utu-ke₄ a-ne hul₂-la\abs mu-da-e umma{ki} iri ki\abs aŋ₂ {d}šara₂-ke₄ a₂ mah\abs mu-dab₆-il₂ ki zabala₅{ki}-e u₈ sila₄\abs gur₅-a-gin₇ šeg₁₂\abs mu-da-gi₄-gi₄ ki-an{ki}-ke₄ gu₂\abs an-še₃ mu-dab₆-zig₃ lugal-zag-ge-si lugal unug{ki}-ga lugal kalam-ma\gen\erg kiŋ₂-sig kiŋ₂-nim-ma {d}en-lil₂ lugal-ni\dat nibru{ki}-a nindaba gal-gal\abs e-na-sud₄-de₃ a dug₃\abs e-na-de₂-e tukumₓ(|ŠU.TUR|) {d}en-lil₂ lugal kur-kur-ra-ke₄ an aya₂ ki\abs aŋ₂-ni\dat nam-šita-ŋu₁₀\abs he₂-na-be₂ nam-til₃-ŋu₁₀\dat nam-til₃\abs ha-ba-tah-he kur\abs u₂-sal-la\n5al2 ha-mu-da-nu₂\v14sg3s nam lu₂-lu₇\l3 u₂-šim-gin₇ šu daŋal\abs ha-mu-dab₆-dug₄\v14sg3s ubur an-na-ke₄\n5el3 si\abs ha-mu-dab₆-sa₂\v14sg3s kalam-e ki sag₉-ga\n5al2 igi\abs ha-mu-da-du₈ nam sag₉-ga\abs mu-tar-re-eš₂-a\l1 šu\abs na-mu-da-ni-bala-e-ne sipad saŋ-gu₄-ŋal₂\abs da-ri₂\term he₂-me nam-til₃-la-ni-še₃ {d}en-lil₂ lugal ki\abs aŋ₂-ni\dat a\abs mu-na-ru,išib an-na
{d}en-lil₂ lugal kur-kur-ra\dat lugal-zag-ge-si lugal unug{ki}-ga lugal kalam-ma\gen išib an-na lu₂-mah {d}nisaba\gen dumu bu₁₁-bu₁₁ ensi₂ umma{ki}\gen lu₂-mah {d}nisaba-ka igi zid\abs bar-ra an lugal kur-kur-ka ensi₂-gal {d}en-lil₂ ŋeštug₂\abs šum₂-ma {d}en-ki mu\abs pad₃-da {d}utu sukkal-mah {d}suen šagina {d}utu u₂-a {d}inana dumu tud-da {d}nisaba ga zid\abs gu₇-a {d}nin-hur-saŋ lu₂ {d}meš₃-saŋŋa-unug{ki}-ga saŋ a₂\abs e₃-a {d}nin-girim₃ nin unug{ki}-ga-ka agrig mah diŋir-re-ne-ra ud {d}en-lil₂ lugal kur-kur-ra-ke₄ lugal-zag-ge-si\dat nam-lugal kalam-ma\gen\abs e-na-šum₂-ma-a igi kalam-ma-ke₄\n5el3 si\abs e-na-sa₂-a\l1 kur-kur\abs ŋiri₃-na\n5al2 e-ne₂-seg₁₀-ga-a\l1 utu-e₃-ta utu-šu₂-še₃ gu₂\abs e-na-ŋar-ra-a\l1 ud-ba a-ab-ba sig-ta-ta idigna buranun-bi a-ab-ba igi-nim-ma-še₃ ŋiri₃-be₂\n5el3 si\abs e-na-sa₂ utu-e₃-ta utu-šu₂-še₃ {d}en-lil₂-le gaba-šu-ŋar\abs nu-mu-ni-tuku kur-kur\abs u₂-sal-la\n5al2 mu-da-nu₂\v14sg3s kalam-e a-ne hul₂-la\abs mu-da-e barag-barag ki-en-gi ensi₂ kur-kur-ra\gen\abs ki unug{ki}-ge\n5edat me nam-nun-še₃ mu-na-gurum-e-de₃ ud-ba unug{ki}-ge giri₁₇-zal-a ud\abs mu-da-zal-zal-le urim₂{ki}-e gud-gin₇ saŋ\abs an-še₃ mu-dab₆-il₂ larsam{ki} iri ki\abs aŋ₂ {d}utu-ke₄ a-ne hul₂-la\abs mu-da-e umma{ki} iri ki\abs aŋ₂ {d}šara₂-ke₄ a₂ mah\abs mu-dab₆-il₂ ki zabala₅{ki}-e u₈ sila₄\abs gur₅-a-gin₇ šeg₁₂\abs mu-da-gi₄-gi₄ ki-an{ki}-ke₄ gu₂\abs an-še₃ mu-dab₆-zig₃ lugal-zag-ge-si lugal unug{ki}-ga lugal kalam-ma\gen\erg kiŋ₂-sig kiŋ₂-nim-ma {d}en-lil₂ lugal-ni\dat nibru{ki}-a nindaba gal-gal\abs e-na-sud₄-de₃ a dug₃\abs e-na-de₂-e tukumₓ(|ŠU.TUR|) {d}en-lil₂ lugal kur-kur-ra-ke₄ an aya₂ ki\abs aŋ₂-ni\dat nam-šita-ŋu₁₀\abs he₂-na-be₂ nam-til₃-ŋu₁₀\dat nam-til₃\abs ha-ba-tah-he kur\abs u₂-sal-la\n5al2 ha-mu-da-nu₂\v14sg3s nam lu₂-lu₇\l3 u₂-šim-gin₇ šu daŋal\abs ha-mu-dab₆-dug₄\v14sg3s ubur an-na-ke₄\n5el3 si\abs ha-mu-dab₆-sa₂\v14sg3s kalam-e ki sag₉-ga\n5al2 igi\abs ha-mu-da-du₈ nam sag₉-ga\abs mu-tar-re-eš₂-a\l1 šu\abs na-mu-da-ni-bala-e-ne sipad saŋ-gu₄-ŋal₂\abs da-ri₂\term he₂-me nam-til₃-la-ni-še₃ {d}en-lil₂ lugal ki\abs aŋ₂-ni\dat a\abs mu-na-ru,lu₂-mah
{d}en-lil₂ lugal kur-kur-ra\dat lugal-zag-ge-si lugal unug{ki}-ga lugal kalam-ma\gen išib an-na lu₂-mah {d}nisaba\gen dumu bu₁₁-bu₁₁ ensi₂ umma{ki}\gen lu₂-mah {d}nisaba-ka igi zid\abs bar-ra an lugal kur-kur-ka ensi₂-gal {d}en-lil₂ ŋeštug₂\abs šum₂-ma {d}en-ki mu\abs pad₃-da {d}utu sukkal-mah {d}suen šagina {d}utu u₂-a {d}inana dumu tud-da {d}nisaba ga zid\abs gu₇-a {d}nin-hur-saŋ lu₂ {d}meš₃-saŋŋa-unug{ki}-ga saŋ a₂\abs e₃-a {d}nin-girim₃ nin unug{ki}-ga-ka agrig mah diŋir-re-ne-ra ud {d}en-lil₂ lugal kur-kur-ra-ke₄ lugal-zag-ge-si\dat nam-lugal kalam-ma\gen\abs e-na-šum₂-ma-a igi kalam-ma-ke₄\n5el3 si\abs e-na-sa₂-a\l1 kur-kur\abs ŋiri₃-na\n5al2 e-ne₂-seg₁₀-ga-a\l1 utu-e₃-ta utu-šu₂-še₃ gu₂\abs e-na-ŋar-ra-a\l1 ud-ba a-ab-ba sig-ta-ta idigna buranun-bi a-ab-ba igi-nim-ma-še₃ ŋiri₃-be₂\n5el3 si\abs e-na-sa₂ utu-e₃-ta utu-šu₂-še₃ {d}en-lil₂-le gaba-šu-ŋar\abs nu-mu-ni-tuku kur-kur\abs u₂-sal-la\n5al2 mu-da-nu₂\v14sg3s kalam-e a-ne hul₂-la\abs mu-da-e barag-barag ki-en-gi ensi₂ kur-kur-ra\gen\abs ki unug{ki}-ge\n5edat me nam-nun-še₃ mu-na-gurum-e-de₃ ud-ba unug{ki}-ge giri₁₇-zal-a ud\abs mu-da-zal-zal-le urim₂{ki}-e gud-gin₇ saŋ\abs an-še₃ mu-dab₆-il₂ larsam{ki} iri ki\abs aŋ₂ {d}utu-ke₄ a-ne hul₂-la\abs mu-da-e umma{ki} iri ki\abs aŋ₂ {d}šara₂-ke₄ a₂ mah\abs mu-dab₆-il₂ ki zabala₅{ki}-e u₈ sila₄\abs gur₅-a-gin₇ šeg₁₂\abs mu-da-gi₄-gi₄ ki-an{ki}-ke₄ gu₂\abs an-še₃ mu-dab₆-zig₃ lugal-zag-ge-si lugal unug{ki}-ga lugal kalam-ma\gen\erg kiŋ₂-sig kiŋ₂-nim-ma {d}en-lil₂ lugal-ni\dat nibru{ki}-a nindaba gal-gal\abs e-na-sud₄-de₃ a dug₃\abs e-na-de₂-e tukumₓ(|ŠU.TUR|) {d}en-lil₂ lugal kur-kur-ra-ke₄ an aya₂ ki\abs aŋ₂-ni\dat nam-šita-ŋu₁₀\abs he₂-na-be₂ nam-til₃-ŋu₁₀\dat nam-til₃\abs ha-ba-tah-he kur\abs u₂-sal-la\n5al2 ha-mu-da-nu₂\v14sg3s nam lu₂-lu₇\l3 u₂-šim-gin₇ šu daŋal\abs ha-mu-dab₆-dug₄\v14sg3s ubur an-na-ke₄\n5el3 si\abs ha-mu-dab₆-sa₂\v14sg3s kalam-e ki sag₉-ga\n5al2 igi\abs ha-mu-da-du₈ nam sag₉-ga\abs mu-tar-re-eš₂-a\l1 šu\abs na-mu-da-ni-bala-e-ne sipad saŋ-gu₄-ŋal₂\abs da-ri₂\term he₂-me nam-til₃-la-ni-še₃ {d}en-lil₂ lugal ki\abs aŋ₂-ni\dat a\abs mu-na-ru,{d}nisaba\gen
