Text,Line
{d}iš-me-{d}da-gan u₂-a nibru{ki}\gen saŋ-us₂ urim₅{ki}-ma ud-da gub eridug{ki}-ga en unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam ki\abs aŋ₂ {d}inana\gen\abs,{d}iš-me-{d}da-gan
{d}iš-me-{d}da-gan u₂-a nibru{ki}\gen saŋ-us₂ urim₅{ki}-ma ud-da gub eridug{ki}-ga en unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam ki\abs aŋ₂ {d}inana\gen\abs,u₂-a nibru{ki}\gen
{d}iš-me-{d}da-gan u₂-a nibru{ki}\gen saŋ-us₂ urim₅{ki}-ma ud-da gub eridug{ki}-ga en unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam ki\abs aŋ₂ {d}inana\gen\abs,saŋ-us₂
{d}iš-me-{d}da-gan u₂-a nibru{ki}\gen saŋ-us₂ urim₅{ki}-ma ud-da gub eridug{ki}-ga en unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam ki\abs aŋ₂ {d}inana\gen\abs,urim₅{ki}-ma
{d}iš-me-{d}da-gan u₂-a nibru{ki}\gen saŋ-us₂ urim₅{ki}-ma ud-da gub eridug{ki}-ga en unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam ki\abs aŋ₂ {d}inana\gen\abs,ud-da gub
{d}iš-me-{d}da-gan u₂-a nibru{ki}\gen saŋ-us₂ urim₅{ki}-ma ud-da gub eridug{ki}-ga en unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam ki\abs aŋ₂ {d}inana\gen\abs,eridug{ki}-ga
{d}iš-me-{d}da-gan u₂-a nibru{ki}\gen saŋ-us₂ urim₅{ki}-ma ud-da gub eridug{ki}-ga en unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam ki\abs aŋ₂ {d}inana\gen\abs,en unug{ki}-ga
{d}iš-me-{d}da-gan u₂-a nibru{ki}\gen saŋ-us₂ urim₅{ki}-ma ud-da gub eridug{ki}-ga en unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam ki\abs aŋ₂ {d}inana\gen\abs,lugal i₃-si-in{ki}-na
{d}iš-me-{d}da-gan u₂-a nibru{ki}\gen saŋ-us₂ urim₅{ki}-ma ud-da gub eridug{ki}-ga en unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam ki\abs aŋ₂ {d}inana\gen\abs,lugal ki-en-gi ki-uri\gen
{d}iš-me-{d}da-gan u₂-a nibru{ki}\gen saŋ-us₂ urim₅{ki}-ma ud-da gub eridug{ki}-ga en unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam ki\abs aŋ₂ {d}inana\gen\abs,dam ki\abs aŋ₂
{d}iš-me-{d}da-gan u₂-a nibru{ki}\gen saŋ-us₂ urim₅{ki}-ma ud-da gub eridug{ki}-ga en unug{ki}-ga lugal i₃-si-in{ki}-na lugal ki-en-gi ki-uri\gen dam ki\abs aŋ₂ {d}inana\gen\abs,{d}inana\gen\abs
