id_text,text_name,version,l_no,text
c.6.1.04,Proverbs: collection 4,,A1,sux:1[1]NU sux:dug[pot]N sux:sukud[height]N sux:alan[statue]N sux:gu[voice]N sux:de[pour]V/t
c.6.1.04,Proverbs: collection 4,,A2,sux:niŋ[thing]N sux:izi[fire]N sux:sig[put]V/t sux:me[Being]N sux:kal[rare]V/i sux:egir[back]N sux:me[be]V/i
c.6.1.04,Proverbs: collection 4,,A3,sux:1/2[1/2]NU sux:giŋ[unit]N sux:1/2[1/2]NU sux:giŋ[unit]N sux:ki[place]N sux:ŋen[go]V/i
c.6.1.04,Proverbs: collection 4,,A4,sux:šub[fall]V/t sux:giŋ[unit]N sux:ki[place]N sux:am[bull]N sux:muš[snake]N
c.6.1.04,Proverbs: collection 4,,A5,sux:an[sky]N sux:gur[lift]V/t sux:ki[place]N sux:šu[hand]N sux:la[hang]V/t
c.6.1.04,Proverbs: collection 4,,A6,sux:šulalum[punishment]N sux:il[raise]V/t
c.6.1.04,Proverbs: collection 4,,A7,sux:ua[provisioner]N sux:saŋguŋal[proud]AJ sux:ed[ascend]V/i
c.6.1.04,Proverbs: collection 4,,A8,sux:ud[sun]N sux:šuš[cover]V/t sux:ŋeš[penis]N sux:a[water]N sux:ri[impose]V/t
c.6.1.04,Proverbs: collection 4,,A9,sux:uš[blood]N sux:šag[heart]N sux:gi[reed]N sux:duru[wet]V/i sux:la[hang]V/t
c.6.1.04,Proverbs: collection 4,,A10,sux:lu[person]N sux:gašum[assassin]N sux:dab[seize]V/t sux:me[be]V/i sux:lu[person]N sux:dud[combat]N sux:kur[enter]V/i
c.6.1.04,Proverbs: collection 4,,A11,sux:sisa[wind]N sux:tumu[wind]N sux:si[fill]V/t sux:ulu[wind]N sux:lu[person]N sux:sig[put]V/t
c.6.1.04,Proverbs: collection 4,,A12,sux:satium[wind]N sux:tumu[wind]N sux:šeŋ[rain]V/i sux:MAR.TU[westerner]N sux:lu[person]N sux:til[live]V/i sux:dirig[float]V/i
c.6.1.04,Proverbs: collection 4,,A13,sux:satium[wind]N sux:tumu[wind]N sux:heŋal[plenty]N sux:guli[friend]N sux:Naramsuen[1]RN
