id_text,text_name,version,l_no,text
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,1,sux:en[lord]N sux:ešbar[decision]N sux:galam[skilful]V/i sux:diŋir[deity]N sux:sig[weak]V/i sux:iginim[land]N sux:urun[exalted]V/i
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,2,sux:ešgiri[staff]N sux:šu[hand]N sux:du[spread]V/t sux:nam[fate]N sux:tar[cut]V/t sux:Anunak[1]DN sux:ŋen[go]V/i
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,3,sux:me[Being]N sux:niŋnam[anything]N sux:dili[single]V/i sux:zag[side]N sux:dib[pass]V/t sux:en[lord]N sux:gal[big]V/i sux:niŋziŋal[living-creature]N
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,4,sux:namdiŋir[divinity]N sux:1[1]NU sux:pa[branch]N sux:e[leave]V/i
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,5,sux:dug[speak]V/t sux:niŋzid[righteousness]N sux:mu[grow]V/t sux:me[Being]N sux:an[sky]N sux:ki[place]N sux:gin[firm]V/i
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,6,sux:ŋešhur[plan]N sux:bar[outside]V/t sux:tam[clean]V/i sux:si[horn]N sux:sa[equal]V/t sux:nun[prince]N sux:gal[big]V/i sux:zu[know]V/t
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,7,sux:en[lord]N sux:numun[seed]N sux:e[leave]V/i sux:nam[fate]N sux:dug[good]V/i sux:utud[bear]V/t sux:us[side]N sux:dab[seize]V/t sux:pad[find]V/t
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,8,sux:ŋarza[rites]N sux:mah[great]V/i sux:saŋguŋal[proud]AJ sux:u[grass]N sux:zid[right]V/i sux:mu[grow]V/t
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,9,sux:ŋidru[scepter]N sux:šum[give]V/t sux:aga[tiara]N sux:zid[right]V/i sux:hal[divide]V/t sux:mu[name]N sux:mah[great]V/i sux:še[call]V/t
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,10,sux:namdiŋir[divinity]N sux:ud[sun]N sux:ul[distant]V/i sux:sud[distant]V/i sux:an[sky]N sux:ki[place]N sux:ŋar[place]V/t
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,11,sux:nun[prince]N sux:dari[eternal]V/i sux:mu[grow]V/t sux:ki[place]N sux:zaza[bow]V/i sux:igi[eye]N sux:ŋal[be]V/i
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,12,sux:en[lord]N sux:umuš[planning]N sux:galam[skilful]V/i sux:dimma[thought]N sux:ŋalga[forethought]N sux:sud[distant]V/i sux:ŋeštug[ear]N sux:bad[open]V/t sux:du[push]V/t
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,13,sux:diŋir[deity]N sux:zid[right]V/i sux:niŋnam[anything]N sux:kag[mouth]N sux:dib[pass]V/t
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,14,sux:ad[voice]N sux:gi[turn]V/i sux:en[lord]N sux:aga[rear]N sux:šag[heart]N sux:kušu[tired]V/i sux:šim[aromatics]N sux:tahab[soak?]V/t
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,15,sux:nun[prince]N sux:šag[heart]N sux:sud[distant]V/i sux:inim[word]N sux:kam[alter]V/t sux:namzu[wisdom]N sux:daŋal[wide]V/i sux:bur[spread]V/t
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,16,sux:kugzu[wise]AJ sux:galanzu[wise]AJ sux:en[lord]N sux:igiŋal[wise]AJ sux:šag[heart]N sux:daŋal[wide]V/i sux:niŋnam[anything]N sux:zu[know]V/t
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,17,sux:diŋir[deity]N sux:mah[great]V/i
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,18,sux:Anunak[1]DN sux:zaʾe[you]IP sux:il[raise]V/t
c.2.5.4.24,A hymn to Enki (?) for Išme-Dagan (Išme-Dagan X),,19,sux:me[Being]N sux:me[Being]N sux:dirig[float]V/i sux:suh[extract]V/t
