id_text,text_name,version,l_no,text
c.1.3.3,Inana and Šu-kale-tuda,,1,sux:innin[lady]N sux:me[Being]N sux:gal[big]V/i sux:barag[sanctum]N sux:hedu[ornament]N
c.1.3.3,Inana and Šu-kale-tuda,,2,sux:Inanak[1]DN sux:me[Being]N sux:gal[big]V/i sux:barag[sanctum]N sux:kug[pure]V/i sux:si[fill]V/t
c.1.3.3,Inana and Šu-kale-tuda,,3,sux:Inanak[1]DN sux:Eanak[1]TN sux:u[admiration]N sux:dug[speak]V/t sux:gub[stand]V/i
c.1.3.3,Inana and Šu-kale-tuda,,4,sux:ud[sun]N sux:kisikil[woman]N sux:kur[mountain]N sux:ed[ascend]V/i
c.1.3.3,Inana and Šu-kale-tuda,,5,sux:kug[pure]V/i sux:Inanak[1]DN sux:kur[mountain]N sux:ed[ascend]V/i
c.1.3.3,Inana and Šu-kale-tuda,,6,sux:niŋerim[evil]N sux:niŋsisa[justice]N sux:zu[know]V/t
c.1.3.3,Inana and Šu-kale-tuda,,7,sux:šag[heart]N sux:kalam[land]N sux:igi[eye]N sux:kar[blow]V/t
c.1.3.3,Inana and Šu-kale-tuda,,8,sux:lul[false]V/i sux:zid[right]V/i sux:pad[find]V/t sux:kur[mountain]N sux:il[raise]V/t
c.1.3.3,Inana and Šu-kale-tuda,,9,sux:ineš[now]MA sux:lu[person]N sux:lu[person]N sux:ana[what?]QP sux:dug[speak]V/t
c.1.3.3,Inana and Šu-kale-tuda,,10,sux:lu[person]N sux:lu[person]N sux:dili[single]V/i sux:ana[what?]QP sux:tah[add]V/t
c.1.3.3,Inana and Šu-kale-tuda,,11,sux:nin[lady]N sux:am[bull]N sux:kurur[~mountain]N sux:gub[stand]V/i sux:me[Being]N sux:šu[hand]N sux:du[push]V/t
c.1.3.3,Inana and Šu-kale-tuda,,12,sux:Inanak[1]DN sux:durahmaš[ram]N sux:kurbad[mountain-top]N sux:gub[stand]V/i sux:me[Being]N sux:šu[hand]N sux:du[push]V/t
c.1.3.3,Inana and Šu-kale-tuda,,13,sux:ineš[now]MA sux:lu[person]N sux:lu[person]N sux:ana[what?]QP sux:dug[speak]V/t
c.1.3.3,Inana and Šu-kale-tuda,,14,sux:lulu[man]N sux:lulu[man]N sux:dili[single]V/i sux:ana[what?]QP sux:tah[add]V/t
c.1.3.3,Inana and Šu-kale-tuda,,15,sux:ud[sun]N sux:an[sky]N sux:šub[fall]V/t sux:ki[place]N sux:šub[fall]V/t sux:kur[mountain]N sux:il[raise]V/t
c.1.3.3,Inana and Šu-kale-tuda,,16,sux:Inanak[1]DN sux:an[sky]N sux:šub[fall]V/t sux:ki[place]N sux:šub[fall]V/t sux:kur[mountain]N sux:il[raise]V/t
c.1.3.3,Inana and Šu-kale-tuda,,17,sux:Unug[1]SN sux:Eanak[1]TN sux:šub[fall]V/t sux:kur[mountain]N sux:il[raise]V/t
c.1.3.3,Inana and Šu-kale-tuda,,18,sux:Zabalam[1]SN sux:Giguna[1]TN sux:šub[fall]V/t sux:kur[mountain]N sux:il[raise]V/t
c.1.3.3,Inana and Šu-kale-tuda,,19,sux:Eanak[1]TN sux:e[leave]V/i sux:ŋipar[cloister]N sux:la[hang]V/t
c.1.3.3,Inana and Šu-kale-tuda,,20,sux:Inanak[1]DN sux:ba[garment]N sux:la[hang]V/t sux:kur[mountain]N sux:il[raise]V/t
c.1.3.3,Inana and Šu-kale-tuda,,21,sux:ineš[now]MA sux:lu[person]N sux:lu[person]N sux:ana[what?]QP sux:dug[speak]V/t
c.1.3.3,Inana and Šu-kale-tuda,,22,sux:lulu[man]N sux:lulu[man]N sux:dili[single]V/i sux:ana[what?]QP sux:tah[add]V/t
c.1.3.3,Inana and Šu-kale-tuda,,24,
c.1.3.3,Inana and Šu-kale-tuda,,25,
c.1.3.3,Inana and Šu-kale-tuda,,26,
c.1.3.3,Inana and Šu-kale-tuda,,27,
c.1.3.3,Inana and Šu-kale-tuda,,28,
c.1.3.3,Inana and Šu-kale-tuda,,29,
c.1.3.3,Inana and Šu-kale-tuda,,30,
c.1.3.3,Inana and Šu-kale-tuda,,38,sux:en[cvne]N sux:tar[cut]V/t sux:ki[place]N sux:kiŋ[seek]V/t sux:kušu[tired]V/i
c.1.3.3,Inana and Šu-kale-tuda,,39,sux:dag[dwelling]N sux:agrun[cella]N sux:ni[self]RP sux:ŋen[go]V/i
c.1.3.3,Inana and Šu-kale-tuda,,40,sux:ineš[now]MA sux:lu[person]N sux:lu[person]N sux:ana[what?]QP sux:dug[speak]V/t
c.1.3.3,Inana and Šu-kale-tuda,,41,sux:lu[person]N sux:lu[person]N sux:dili[single]V/i sux:ana[what?]QP sux:tah[add]V/t
c.1.3.3,Inana and Šu-kale-tuda,,44,
c.1.3.3,Inana and Šu-kale-tuda,,45,
c.1.3.3,Inana and Šu-kale-tuda,,46,sux:dim[create]V/t
c.1.3.3,Inana and Šu-kale-tuda,,47,sux:ŋiri[foot]N sux:inim[word]N sux:dug[speak]V/t
c.1.3.3,Inana and Šu-kale-tuda,,48,sux:ŋeštug[ear]N sux:inim[word]N sux:tah[add]V/t
c.1.3.3,Inana and Šu-kale-tuda,,49,sux:uga[raven]N sux:inim[word]N sux:dug[speak]V/t sux:inim[word]N sux:ŋeštug[ear]N
c.1.3.3,Inana and Šu-kale-tuda,,50,sux:uga[raven]N sux:eš[shrine]N sux:inim[word]N sux:dug[speak]V/t sux:inim[word]N sux:ŋeštug[ear]N
c.1.3.3,Inana and Šu-kale-tuda,,51,sux:šembizida[kohl]N sux:namišib[priesthood]N sux:Eridug[1]SN
c.1.3.3,Inana and Šu-kale-tuda,,52,sux:i[oil]N sux:a[water]N sux:bur[bowl]N sux:zagin[lapis]N sux:ŋal[be]V/i
c.1.3.3,Inana and Šu-kale-tuda,,53,sux:dag[dwelling]N sux:agrun[cella]N sux:gub[stand]V/i
c.1.3.3,Inana and Šu-kale-tuda,,54,sux:tun[ax]N sux:DU[DU]V sux:zu[tooth]N sux:gub[stand]V/i
c.1.3.3,Inana and Šu-kale-tuda,,55,sux:umah[marshes]N sux:garaš[leek]N sux:sar[garden]N sux:nisig[greenery]N sux:ki[place]N sux:tag[touch]V/t
c.1.3.3,Inana and Šu-kale-tuda,,56,sux:bur[tear]V/t
c.1.3.3,Inana and Šu-kale-tuda,,57,sux:ineš[now]MA sux:lu[person]N sux:lu[person]N sux:ana[what?]QP sux:dug[speak]V/t
c.1.3.3,Inana and Šu-kale-tuda,,58,sux:lu[person]N sux:lu[person]N sux:dili[single]V/i sux:ana[what?]QP sux:tah[add]V/t
c.1.3.3,Inana and Šu-kale-tuda,,59,sux:uga[raven]N sux:inim[word]N sux:lugal[king]N sux:saŋ[head]N sux:kešed[bind]V/t sux:ak[do]V/t
c.1.3.3,Inana and Šu-kale-tuda,,60,sux:šembizida[kohl]N sux:namišib[priesthood]N sux:Eridug[1]SN
c.1.3.3,Inana and Šu-kale-tuda,,61,sux:i[oil]N sux:a[water]N sux:bur[bowl]N sux:zagin[lapis]N sux:ŋal[be]V/i
c.1.3.3,Inana and Šu-kale-tuda,,62,sux:dag[dwelling]N sux:agrun[cella]N sux:gub[stand]V/i
c.1.3.3,Inana and Šu-kale-tuda,,63,sux:tun[ax]N sux:DU[DU]V sux:zu[tooth]N sux:gub[stand]V/i
c.1.3.3,Inana and Šu-kale-tuda,,64,sux:umah[marshes]N sux:garaš[leek]N sux:sar[garden]N sux:nisig[greenery]N sux:ki[place]N sux:tag[touch]V/t
c.1.3.3,Inana and Šu-kale-tuda,,65,sux:bur[tear]V/t
c.1.3.3,Inana and Šu-kale-tuda,,66,sux:nisig[greenery]N sux:garaš[leek]N sux:sar[garden]N sux:mu[grow]V/t
c.1.3.3,Inana and Šu-kale-tuda,,67,sux:garaš[leek]N sux:nuʾerimla[bird]N sux:gub[stand]V/i sux:aba[who?]QP sux:igi[eye]N sux:du[spread]V/t
c.1.3.3,Inana and Šu-kale-tuda,,68,sux:igi[eye]N sux:ur[pluck]V/t sux:mu[grow]V/t sux:ŋen[go]V/i sux:ŋen[go]V/i
c.1.3.3,Inana and Šu-kale-tuda,,69,sux:mušen[bird]N sux:uga[raven]N sux:a[arm]N sux:lu[person]N sux:kiŋ[seek]V/t
c.1.3.3,Inana and Šu-kale-tuda,,70,sux:lag[clod]N sux:an[sky]N sux:sag[beat]V/t sux:ki[place]N sux:tuš[sit]V/i
c.1.3.3,Inana and Šu-kale-tuda,,71,sux:lag[clod]N sux:ki[place]N sux:sag[beat]V/t sux:an[sky]N sux:e[leave]V/i sux:aba[who?]QP sux:igi[eye]N sux:du[spread]V/t
c.1.3.3,Inana and Šu-kale-tuda,,72,sux:uga[raven]N sux:nuʾerimla[bird]N sux:zig[rise]V/t
c.1.3.3,Inana and Šu-kale-tuda,,73,sux:ŋešnimbar[palm]N sux:tubala[harness]N sux:an[sky]N sux:ed[ascend]V/i
c.1.3.3,Inana and Šu-kale-tuda,,74,sux:šembizida[kohl]N sux:kag[mouth]N sux:du[spread]V/t
c.1.3.3,Inana and Šu-kale-tuda,,75,sux:pa[branch]N sux:šu[hand]N sux:gur[turn]V/i sux:kag[mouth]N sux:sub[rub]V/t
c.1.3.3,Inana and Šu-kale-tuda,,76,sux:ŋešnimbar[palm]N sux:kindu[earth]N
c.1.3.3,Inana and Šu-kale-tuda,,77,sux:ŋeš[tree]N sux:dari[eternal]V/i sux:mu[grow]V/t sux:aba[who?]QP sux:igi[eye]N sux:du[spread]V/t
c.1.3.3,Inana and Šu-kale-tuda,,78,sux:eme.EŠ₂.UŠ[leaf]N sux:šagŋešnimbar[~palm]N sux:me[be]V/i
c.1.3.3,Inana and Šu-kale-tuda,,79,sux:emešurug[frond]N sux:niŋŋešnimbar[material]N sux:me[be]V/i
c.1.3.3,Inana and Šu-kale-tuda,,80,sux:pešturzi[offshoot]N sux:ešgana[line]N
c.1.3.3,Inana and Šu-kale-tuda,,81,sux:gana[field]N sux:lugal[king]N sux:mete[appropriate-thing]N sux:ŋal[be]V/i
c.1.3.3,Inana and Šu-kale-tuda,,82,sux:pa[branch]N sux:egal[palace]N sux:lugal[king]N sux:na[man]N sux:deg[collect]V/t sux:šum[give]V/t
c.1.3.3,Inana and Šu-kale-tuda,,83,sux:zulum[date]N sux:še[barley]N sux:nir[winnow]V/t sux:zag[side]N sux:sig[put]V/t
c.1.3.3,Inana and Šu-kale-tuda,,84,sux:e[house]N sux:diŋir[deity]N sux:gal[big]V/i sux:mete[appropriate-thing]N sux:ŋal[be]V/i
c.1.3.3,Inana and Šu-kale-tuda,,85,sux:mušen[bird]N sux:uga[raven]N sux:a[arm]N sux:lu[person]N sux:kiŋ[seek]V/t
c.1.3.3,Inana and Šu-kale-tuda,,86,sux:lag[clod]N sux:an[sky]N sux:sag[beat]V/t sux:ki[place]N sux:tuš[sit]V/i
c.1.3.3,Inana and Šu-kale-tuda,,87,sux:lag[clod]N sux:ki[place]N sux:sag[beat]V/t sux:an[sky]N sux:e[leave]V/i sux:aba[who?]QP sux:igi[eye]N sux:du[spread]V/t
c.1.3.3,Inana and Šu-kale-tuda,,88,sux:inim[word]N sux:dug[speak]V/t sux:lugal[king]N sux:uga[raven]N sux:abzu[water]N sux:kur[enter]V/i
c.1.3.3,Inana and Šu-kale-tuda,,89,sux:ineš[now]MA sux:lu[person]N sux:lu[person]N sux:ana[what?]QP sux:dug[speak]V/t
c.1.3.3,Inana and Šu-kale-tuda,,90,sux:lu[person]N sux:lu[person]N sux:dili[single]V/i sux:ana[what?]QP sux:tah[add]V/t
c.1.3.3,Inana and Šu-kale-tuda,,91,sux:Šukaletuda[1]PN sux:mu[name]N sux:me[be]V/i
c.1.3.3,Inana and Šu-kale-tuda,,92,sux:dumu[child]N sux:Igisigsig[1]DN sux:lu[person]N
c.1.3.3,Inana and Šu-kale-tuda,,93,sux:musar[garden]N sux:a[water]N sux:sig[put]V/t
c.1.3.3,Inana and Šu-kale-tuda,,94,sux:nisig[greenery]N sux:dag[side]N sux:pu[well]N sux:ak[do]V/t
c.1.3.3,Inana and Šu-kale-tuda,,95,sux:nisig[greenery]N sux:dili[single]V/i sux:me[be]V/i sux:ana[what?]QP sux:me[be]V/i
c.1.3.3,Inana and Šu-kale-tuda,,96,sux:ur[root]N sux:bala[turn]V/t sux:zu[tooth]N sux:gaz[kill]V/t
c.1.3.3,Inana and Šu-kale-tuda,,97,sux:tumudal[wind]N sux:ana[what?]QP sux:de[bring]V/t
c.1.3.3,Inana and Šu-kale-tuda,,98,sux:igi[eye]N sux:sahar[soil]N sux:kur[mountain]N sux:rah[beat]V/t
c.1.3.3,Inana and Šu-kale-tuda,,99,sux:ub[corner]N sux:igi[eye]N sux:šu[hand]N sux:sa[equal]V/t
c.1.3.3,Inana and Šu-kale-tuda,,100,sux:niŋ[thing]N sux:sig[put]V/t sux:zag[side]N sux:zu[know]V/t
c.1.3.3,Inana and Šu-kale-tuda,,101,sux:sig[weak]V/i sux:igi[eye]N sux:il[raise]V/t sux:diŋir[deity]N sux:un[high]V/i sux:kur[mountain]N sux:ud[sun]N sux:e[leave]V/i sux:igi[eye]N sux:du[spread]V/t
c.1.3.3,Inana and Šu-kale-tuda,,102,sux:iginim[land]N sux:igi[eye]N sux:il[raise]V/t sux:diŋir[deity]N sux:un[high]V/i sux:kur[mountain]N sux:ud[sun]N sux:šuš[cover]V/t sux:igi[eye]N sux:du[spread]V/t
