id_text,text_name,version,l_no,text
c.3.3.04,Letter from Ur-Enlila to a governor and temple administrator,,1,sux:ensik[ruler]N sux:saŋŋa[official]N sux:dug[speak]V/t
c.3.3.04,Letter from Ur-Enlila to a governor and temple administrator,,2,sux:Urenlila[1]PN sux:dug[speak]V/t
c.3.3.04,Letter from Ur-Enlila to a governor and temple administrator,,3,sux:par[canal]N sux:luh[clean]V/t sux:a[water]N sux:de[bring]V/t
c.3.3.04,Letter from Ur-Enlila to a governor and temple administrator,,4,sux:Enlildiŋirŋu[1]PN sux:u[and]CNJ sux:Hanzamu[1]PN
c.3.3.04,Letter from Ur-Enlila to a governor and temple administrator,,5,sux:sig[put]V/t sux:kar[flee]V/t
c.3.3.04,Letter from Ur-Enlila to a governor and temple administrator,,6,sux:Lugalane[1]PN sux:dug[speak]V/t
c.3.3.04,Letter from Ur-Enlila to a governor and temple administrator,,7,sux:ŋaʾe[I]IP sux:par[canal]N sux:1[1]NU sux:zaʾe[you]IP sux:par[canal]N sux:1[1]NU sux:ensik[ruler]N sux:par[canal]N sux:1[1]NU
c.3.3.04,Letter from Ur-Enlila to a governor and temple administrator,,8,sux:a[water]N sux:de[bring]V/t sux:dug[speak]V/t sux:šeg[agree]V/t
c.3.3.04,Letter from Ur-Enlila to a governor and temple administrator,,9,sux:erin[people]N sux:id[river]N sux:me[be]V/i sux:par[canal]N sux:a[water]N sux:de[bring]V/t
c.3.3.04,Letter from Ur-Enlila to a governor and temple administrator,,10,sux:ŋaʾe[I]IP sux:zah[disappear]V/i sux:a[water]N sux:de[bring]V/t
c.3.3.04,Letter from Ur-Enlila to a governor and temple administrator,,11,sux:a[arm]N sux:tur[small]V/i sux:5[5]NU sux:ŋuruš[male]N sux:10[10]NU sux:gi[turn]V/i
c.3.3.04,Letter from Ur-Enlila to a governor and temple administrator,,12,sux:amaru[flood]N
