id_text,text_name,version,l_no,text
c.2.5.3.3,An adab to Ningublaga for Iddin-Dagan (Iddin-Dagan C),,A1,sux:en[lord]N sux:ud[storm]N sux:sumur[angry]V/i sux:huš[reddish]V/i sux:erim[enemy]N
c.2.5.3.3,An adab to Ningublaga for Iddin-Dagan (Iddin-Dagan C),,A2,sux:kalag[strong]V/i sux:en[lord]N sux:uŋ[people]N sux:til[live]V/i sux:aya[father]N sux:ugu[bear]V/t sux:ri[impose]V/t
c.2.5.3.3,An adab to Ningublaga for Iddin-Dagan (Iddin-Dagan C),,A3,sux:ud[storm]N sux:gal[big]V/i sux:ir[mighty]AJ sux:gu[voice]N sux:rah[beat]V/t
c.2.5.3.3,An adab to Ningublaga for Iddin-Dagan (Iddin-Dagan C),,A4,sux:en[lord]N sux:namšul[manhood]N sux:anunŋal[strong]AJ sux:ŋal[be]V/i
c.2.5.3.3,An adab to Ningublaga for Iddin-Dagan (Iddin-Dagan C),,A5,sux:barsud[notation]N
c.2.5.3.3,An adab to Ningublaga for Iddin-Dagan (Iddin-Dagan C),,A6,sux:ursaŋ[hero]N sux:kibala[rebel-land]N sux:gu[voice]N sux:rah[beat]V/t sux:saŋ[head]N sux:huš[reddish]V/i sux:tub[strike]V/t
c.2.5.3.3,An adab to Ningublaga for Iddin-Dagan (Iddin-Dagan C),,A7,sux:šeg[brick]N sux:ni[fear]N sux:teŋ[approach]V/i sux:indal[chaff]N sux:an[sky]N sux:ed[ascend]V/i
c.2.5.3.3,An adab to Ningublaga for Iddin-Dagan (Iddin-Dagan C),,A8,sux:sumun[cow]N sux:zid[right]V/i sux:kibala[rebel-land]N sux:gu[voice]N sux:rah[beat]V/t sux:saŋ[head]N sux:huš[reddish]V/i sux:tub[strike]V/t
c.2.5.3.3,An adab to Ningublaga for Iddin-Dagan (Iddin-Dagan C),,A9,sux:šeg[brick]N sux:ni[fear]N sux:teŋ[approach]V/i sux:indal[chaff]N sux:an[sky]N sux:ed[ascend]V/i
c.2.5.3.3,An adab to Ningublaga for Iddin-Dagan (Iddin-Dagan C),,A10,sux:diŋir[deity]N sux:a[water]N sux:nun[prince]N sux:irituš[dwelling]N sux:ri[impose]V/t sux:lammar[deity]N sux:gub[stand]V/i
c.2.5.3.3,An adab to Ningublaga for Iddin-Dagan (Iddin-Dagan C),,A11,sux:uzga[treasure]N sux:sag[good]V/i sux:saŋ[head]N sux:šu[hand]N sux:dug[speak]V/t sux:ŋiri[foot]N sux:kur[different]V/i sux:dab[seize]V/t
c.2.5.3.3,An adab to Ningublaga for Iddin-Dagan (Iddin-Dagan C),,A12,sux:sumun[cow]N sux:zid[right]V/i sux:irituš[dwelling]N sux:ri[impose]V/t sux:lammar[deity]N sux:gub[stand]V/i
c.2.5.3.3,An adab to Ningublaga for Iddin-Dagan (Iddin-Dagan C),,A13,sux:uzga[treasure]N sux:sag[good]V/i sux:saŋ[head]N sux:šu[hand]N sux:dug[speak]V/t sux:ŋiri[foot]N sux:kur[different]V/i sux:dab[seize]V/t
