id_text,text_name,version,l_no,text
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A1,sux:en[lord]N sux:gal[big]V/i sux:ud[sun]N sux:ŋešhe[firmament]N sux:saŋ[head]N sux:il[raise]V/t sux:šerzid[radiance]N
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A2,sux:Suen[1]DN sux:ušum[snake]N sux:saŋkal[foremost]AJ sux:kur[mountain]N sux:un[high]V/i sux:uŋ[people]N sux:ud[sun]N sux:ŋar[place]V/t
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A3,sux:sudaŋ[metal]N sux:an[sky]N sux:bad[open]V/t sux:men[tiara]N sux:kirizal[joy]N sux:aya[father]N sux:ugu[bear]V/t
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A4,sux:dumu[child]N sux:galdi[exalted]AJ sux:Ninlil[1]DN sux:utud[bear]V/t sux:nirŋal[authoritative]AJ sux:Ekur[1]TN
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A5,sux:anbar[mid-day]N sux:dalla[bright]V/i sux:e[leave]V/i sux:šul[youth]V/i sux:Suen[1]DN sux:ud[sun]N sux:zu[tooth]N sux:kešed[bind]V/t sux:an[sky]N
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A6,sux:sulim[radiance]N sux:anbarkar[mid-day]N sux:ud[sun]N sux:ŋešnu[light]N sux:uŋ[people]N sux:saŋ[head]N sux:giggi[black]V/i
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A7,sux:aya[father]N sux:Nanna[1]DN sux:U.GA.HI[unmng]N sux:bad[open]V/t sux:ŋi[night]N sux:dug[good]V/i sux:galanzu[wise]AJ
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A8,sux:nirŋal[authoritative]AJ sux:nun[prince]N sux:pa[branch]N sux:e[leave]V/i sux:ak[do]V/t sux:šerzid[radiance]N sux:an[sky]N
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A9,sux:Urim[1]SN sux:iri[city]N sux:udsaŋ[band]N sux:Kiengir[1]GN sux:me[Being]N sux:kur[different]V/i
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A10,sux:temen[foundation]N sux:an[sky]N sux:ki[place]N sux:aya[father]N sux:Nanna[1]DN sux:ŋi[night]N sux:ŋiʾunak[night]N sux:pa[branch]N sux:e[leave]V/i
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A11,sux:mu[name]N sux:pad[find]V/t sux:hili[attractiveness]N sux:šag[heart]N sux:si[fill]V/t sux:Ibbisuen[1]RN
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A12,sux:eš[shrine]N sux:Nibru[1]SN sux:šag[heart]N sux:kur[mountain]N sux:heŋal[plenty]N sux:kituš[dwelling]N sux:Kiur[1]TN
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A13,sux:namnun[magnificence]N sux:an[sky]N sux:sulim[radiance]N sux:kalam[land]N sux:barag[spread]V/t
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A14,sux:kisal[courtyard]N sux:mah[great]V/i sux:sulim[radiance]N sux:til[complete]V/i sux:nam[fate]N sux:gal[big]V/i sux:tar[cut]V/t
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A15,sux:aya[father]N sux:ugu[bear]V/t sux:urun[exalted]V/i sux:gal[big]V/i sux:an[sky]N sux:ki[place]N sux:en[lord]N sux:Nunamnir[1]DN
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A16,sux:Suen[1]DN sux:Ubšuʾunkenak[1]TN sux:ugul[cvne]N sux:ŋar[place]V/t
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A17,sux:gugal[inspector]N sux:nun[prince]N sux:barag[sanctum]N sux:nun[prince]N sux:me[Being]N sux:til[live]V/i sux:šag[heart]N sux:pad[find]V/t
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A18,sux:eš[shrine]N sux:Urim[1]SN sux:kituš[dwelling]N sux:mah[great]V/i sux:lugal[king]N sux:zišagŋal[encouragement]N sux:kalam[land]N
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A19,sux:šilam[cow]N sux:tur[stall]N sux:dur[buttocks]N sux:ŋar[place]V/t sux:i[oil]N sux:ga[milk]N sux:til[complete]V/i
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A20,sux:i[oil]N sux:šar[3600]NU sux:kud[fish]N sux:mušen[bird]N sux:utud[bear]V/t sux:urud[copper]N sux:kugsig[gold]N sux:ŋal[be]V/i
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A21,sux:iri[city]N sux:numun[seed]N sux:e[leave]V/i sux:me[Being]N sux:kur[different]V/i sux:Ibbisuen[1]RN
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A22,sux:namlugal[kingship]N sux:pa[branch]N sux:e[leave]V/i sux:namtil[life]N sux:sud[distant]V/i
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A23,sux:barag[sanctum]N sux:gal[big]V/i sux:suhuš[foundation]N sux:gin[firm]V/i sux:dur[buttocks]N sux:an[sky]N sux:ŋar[place]V/t
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A24,sux:dalla[bright]V/i sux:e[leave]V/i sux:me[Being]N sux:namlugal[kingship]N sux:a[arm]N sux:nun[prince]N sux:ŋal[be]V/i
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A25,sux:inim[word]N sux:mah[great]V/i sux:ul[distant]V/i sux:kur[different]V/i sux:Ibbisuen[1]RN
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A26,sux:Dilimbabbar[1]DN sux:an[sky]N sux:ki[place]N sux:niŋin[encircle]V/t
c.2.4.5.4,An ululumama to Suen for Ibbi-Suen (Ibbi-Suen D),,A27,sux:namnirŋal[authority]N sux:pa[branch]N sux:e[leave]V/i
