id_text,text_name,version,l_no,text
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,1,sux:nin[lady]N sux:ni[fear]N sux:gur[lift]V/t sux:mah[great]V/i sux:zu[know]V/t sux:an[sky]N sux:ki[place]N sux:namnirŋal[authority]N sux:šu[hand]N sux:du[push]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,2,sux:ama[mother]N sux:Bau[1]DN sux:gugal[foremost]AJ sux:nin[lady]N sux:ursaŋ[hero]N
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,3,sux:diŋir[deity]N sux:ir[mighty]AJ sux:me[Being]N sux:mah[great]V/i sux:šu[hand]N sux:du[push]V/t sux:saŋ[head]N sux:il[raise]V/t sux:umuš[planning]N sux:gal[big]V/i
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,4,sux:sunsu[unmng]V sux:munus[woman]N sux:zid[right]V/i sux:nin[lady]N sux:galanzu[wise]AJ sux:šag[heart]N sux:umun[knowledge]N sux:ak[do]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,5,sux:dumu[child]N sux:An[1]DN sux:massu[leader]N sux:inim[word]N sux:pad[find]V/t sux:niŋnam[anything]N sux:šu[hand]N sux:si[fill]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,6,sux:nin[lady]N sux:azu[doctor]N sux:gal[big]V/i sux:saŋ[head]N sux:giggi[black]V/i sux:lu[person]N sux:til[live]V/i sux:lu[person]N sux:utud[bear]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,7,sux:Šuhalbi[1]DN sux:šimmu[priest]N sux:uŋ[people]N sux:lu[abundant]V/i
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,8,sux:šala[pity]N sux:tuku[acquire]V/t sux:arhuš[womb]N sux:sud[distant]V/i sux:kalam[land]N sux:nin[lady]N sux:niŋgina[truth]N
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,9,sux:Enlil[1]DN sux:lugal[king]N sux:kur[mountain]N
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,10,sux:Nunamnir[1]DN sux:en[lord]N sux:nam[fate]N sux:tar[cut]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,11,sux:eš[shrine]N sux:Nibru[1]SN sux:Durankik[1]TN sux:gal[big]V/i sux:dug[speak]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,12,sux:Ekur[1]TN sux:zagin[lapis]N sux:mah[great]V/i
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,13,sux:sabar[net]N sux:kalag[strong]V/i sux:Nunamnir[1]DN
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,14,sux:anguba[deity]N sux:Ekur[1]TN sux:šukur[ration]N sux:šum[give]V/t sux:ŋeštin[vine]N sux:zaʾe[you]IP
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,15,sux:Enlil[1]DN sux:egia[bride]N sux:mah[great]V/i sux:a[water]N sux:gub[stand]V/i
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,16,sux:sun[humble]V/i sux:šita[prayer]N sux:ki[place]N sux:la[hang]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,17,sux:Nunamnir[1]DN sux:nun[prince]N sux:kur[mountain]N
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,18,sux:nam.saŋ.DUN₃[~recorder]N sux:mah[great]V/i sux:an[sky]N sux:ki[place]N sux:šu[hand]N sux:kur[enter]V/i
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,19,sux:il[raise]V/t sux:namnin[ladyship]N sux:eš[shrine]N sux:numun[seed]N sux:e[leave]V/i sux:zaʾe[you]IP sux:šum[give]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,20,sux:aya[father]N sux:ugu[bear]V/t sux:An[1]DN sux:diŋir[deity]N sux:mah[great]V/i sux:tug[textile]N sux:ba[garment]N sux:tug[textile]N sux:mur[dress]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,21,sux:ursaŋ[hero]N sux:Enlil[1]DN sux:Ninŋirsuk[1]DN sux:ŋidlam[spouse]N sux:šum[give]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,22,sux:Eninnu[1]TN sux:Irikug[1]SN sux:eš[shrine]N sux:numun[seed]N sux:e[leave]V/i sux:saŋ[head]N sux:rig[donate]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,23,sux:Lagaš[1]SN sux:Ŋirsu[1]SN sux:dim[post]N sux:gal[big]V/i sux:kalam[land]N
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,24,sux:Eŋalgasud[1]TN sux:kituš[dwelling]N sux:ki[place]N sux:aŋ[measure]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,25,sux:Tarsirsir[1]TN sux:e[house]N sux:namnin[ladyship]N sux:barag[sanctum]N sux:mah[great]V/i sux:ri[impose]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,26,sux:kituš[dwelling]N sux:mah[great]V/i sux:diŋir[deity]N sux:ki[place]N sux:Lagaš[1]SN sux:gurum[bend]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,27,sux:nin[lady]N sux:zag[side]N sux:dib[pass]V/t sux:me[Being]N sux:šu[hand]N sux:teŋ[approach]V/i
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,28,sux:dumu[child]N sux:An[1]DN sux:nin[lady]N sux:gal[big]V/i sux:niŋnam[anything]N sux:zu[know]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,29,sux:šul[youth]V/i sux:medim[limbs]N sux:sag[good]V/i sux:nun[prince]N sux:Išmedagan[1]RN sux:dumu[child]N sux:Enlil[1]DN
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,30,sux:kisikil[woman]N sux:ama[mother]N sux:Bau[1]DN sux:igi[eye]N sux:zid[right]V/i sux:bar[outside]V/t sux:nam[fate]N sux:dug[good]V/i sux:tar[cut]V/t sux:ud[sun]N sux:til[live]V/i sux:e[leave]V/i
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,31,sux:sagida[notation]N
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,32,sux:ama[mother]N sux:Bau[1]DN sux:nun[prince]N sux:Išmedagan[1]RN sux:dumu[child]N sux:Enlil[1]DN sux:namtil[life]N sux:ud[sun]N sux:sud[distant]V/i sux:šum[give]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,33,sux:ŋešgiŋal[notation]N sux:sagida[notation]N
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,34,sux:Enamtilak[1]TN sux:e[house]N sux:Enlil[1]DN
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,35,sux:sila[lamb]N sux:babbar[white]V/i sux:udu[sheep]N sux:iŋar[oracle]N sux:sag[good]V/i sux:gaba[chest]N sux:tab[double]V/t
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,36,sux:nun[prince]N sux:Išmedagan[1]RN sux:zaʾe[you]IP sux:kur[enter]V/i
c.2.5.4.02,An adab to Bau for Išme-Dagan (Išme-Dagan B),,37,sux:KI.LUGAL.DU[locus]N sux:namtil[life]N sux:gub[stand]V/i
