id_text,text_name,version,l_no,text
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,1,sux:nin[lady]N sux:me[Being]N sux:mah[great]V/i sux:šu[hand]N sux:du[push]V/t sux:nam[fate]N sux:gal[big]V/i sux:saŋ[head]N
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,2,sux:Inanak[1]DN sux:namŋuruš[manliness]N sux:an[sky]N sux:ki[place]N sux:An[1]DN
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,3,sux:saŋkal[foremost]AJ sux:diŋir[deity]N sux:pa[branch]N sux:e[leave]V/i sux:nam[fate]N
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,4,sux:Inanak[1]DN sux:An[1]DN sux:Enlil[1]DN sux:ane[he]IP sux:nu[not]V/i sux:kaš[decision]N sux:kalam[land]N sux:bar[outside]V/t
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,5,sux:saŋguŋal[proud]AJ sux:Anunak[1]DN sux:namgur[thickness]N
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,6,sux:Inanak[1]DN sux:sumun[cow]N sux:zid[right]V/i sux:Nungalene[1]DN sux:nirŋal[authoritative]AJ sux:nin[lady]N
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,7,sux:nammah[greatness]N sux:an[sky]N sux:ki[place]N sux:dalla[bright]V/i sux:e[leave]V/i sux:me[Being]N sux:me[Being]N
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,8,sux:kag[mouth]N sux:ba[allot]V/t sux:dug[speak]V/t sux:An[1]DN sux:An[1]DN sux:še[call]V/t
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,9,sux:namdiŋir[divinity]N sux:guʾen[throne-room]N sux:zag[side]N sux:dib[pass]V/t sux:ara[times]N sux:gal[big]V/i
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,10,sux:An[1]DN sux:uraš[earth]N sux:gi[judgment]N sux:šum[give]V/t sux:Enlil[1]DN
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,11,sux:niŋziŋal[living-creature]N sux:namnin[ladyship]N sux:ak[do]V/t sux:barag[sanctum]N
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,12,sux:ŋarza[rites]N sux:mah[great]V/i sux:a[arm]N sux:aŋ[measure]V/t sux:eš[shrine]N sux:Abzu[1]TN
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,13,sux:lugal[king]N sux:zaʾe[you]IP sux:nu[not]V/i sux:namsipad[shepherdship]N sux:kalam[land]N
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,14,sux:An[1]DN sux:Enlil[1]DN sux:dug[speak]V/t sux:lugal[king]N sux:igi[eye]N
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,15,sux:dug[speak]V/t sux:an[sky]N sux:ki[place]N sux:nin[lady]N
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,16,sux:nam[fate]N sux:tar[cut]V/t sux:An[1]DN sux:Enlil[1]DN
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,17,sux:Hammurabi[1]RN sux:lugal[king]N
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,18,sux:ub[corner]N sux:4[4]NU sux:a[arm]N sux:aŋ[measure]V/t
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,19,sux:ud[sun]N sux:madam[bounteous]AJ sux:mu[year]N sux:heŋal[plenty]N sux:til[live]V/i
c.2.8.2.6,A prayer to Inana for Hammu-rābi (Hammu-rābi F),,20,sux:Hammurabi[1]RN
