id_text,text_name,version,l_no,text
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,1,sux:nindaba[offering]N sux:kug[pure]V/i sux:si[horn]N sux:sa[equal]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,2,sux:šu[hand]N sux:kug[pure]V/i sux:siškur[prayer]N sux:kug[pure]V/i sux:sikil[pure]V/i sux:tag[touch]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,3,sux:ŋeš[tree]N sux:tag[touch]V/t sux:šu[hand]N sux:tag[touch]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,4,sux:šag[heart]N sux:dug[speak]V/t sux:eme[tongue]N sux:ŋar[place]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,5,sux:kiri[nose]N sux:šu[hand]N sux:ŋal[be]V/i sux:šu[hand]N sux:kug[pure]V/i sux:il[raise]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,6,sux:Nanna[1]DN sux:lugal[king]N sux:an[sky]N sux:ki[place]N sux:en[lord]N sux:lammar[deity]N sux:sag[good]V/i sux:šeg[agree]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,7,sux:Ningal[1]DN sux:nin[lady]N sux:mah[great]V/i sux:nin[lady]N sux:ŋeškim[sign]N sux:sag[good]V/i sux:šeg[agree]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,8,sux:lugal[king]N sux:šaŋar[starvation]N sux:du[spread]V/t sux:Nanna[1]DN sux:Ningal[1]DN sux:diŋir[deity]N sux:gal[big]V/i
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,9,sux:Rimsin[1]RN sux:lugal[king]N sux:e[house]N sux:diŋir[deity]N
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,10,sux:heŋal[plenty]N sux:si[fill]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,11,sux:lugal[king]N sux:mu[name]N sux:pad[find]V/t sux:Enlil[1]DN sux:nam[fate]N sux:bala[turn]V/t sux:namhe[abundance]N
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,12,sux:ud[sun]N sux:heŋal[plenty]N sux:mu[year]N sux:kirizal[joy]N
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,13,sux:nam[fate]N sux:namgub[stability]N sux:nam[fate]N sux:heŋal[plenty]N sux:nam[fate]N sux:ŋal[be]V/i
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,14,sux:lugal[king]N sux:ud[sun]N sux:ŋi[night]N sux:ŋi[night]N sux:ŋiʾunak[night]N sux:heŋal[plenty]N sux:til[complete]V/i
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,15,sux:ud[sun]N sux:zal[pass]V/t sux:dug[good]V/i sux:gin[firm]V/i
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,16,sux:lugal[king]N sux:nindaba[offering]N sux:saŋ[head]N sux:šag[heart]N sux:abzu[water]N sux:du[spread]V/t sux:du[spread]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,17,sux:lugal[king]N sux:nindaba[offering]N sux:egir[back]N sux:kisal[courtyard]N sux:mah[great]V/i sux:du[spread]V/t sux:du[spread]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,18,sux:heŋal[plenty]N sux:til[complete]V/i
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,19,sux:lugal[king]N sux:su[flesh]N sux:e[house]N sux:sisa[straighten]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,20,sux:Rimsin[1]RN sux:lugal[king]N sux:Urim[1]SN sux:me[Being]N sux:mah[great]V/i sux:Kiur[1]TN
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,21,sux:ki[place]N sux:šu[hand]N sux:gi[turn]V/i
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,22,sux:Nanna[1]DN sux:lugal[king]N sux:an[sky]N sux:ki[place]N sux:aga[tiara]N sux:zid[right]V/i sux:mah[great]V/i sux:namlugal[kingship]N sux:šu[hand]N sux:du[push]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,23,sux:saŋ[head]N sux:gin[firm]V/i
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,24,sux:Ningal[1]DN sux:nin[lady]N sux:mah[great]V/i sux:šaŋar[starvation]N sux:du[spread]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,25,sux:šag[heart]N sux:šeg[agree]V/t sux:ud[sun]N sux:namtil[life]N sux:dug[good]V/i
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,26,sux:zi[life]N sux:dug[good]V/i
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,27,sux:šu[hand]N sux:kug[pure]V/i sux:melim[splendor]N sux:gal[big]V/i sux:namlugal[kingship]N sux:dab[seize]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,28,sux:ŋidru[scepter]N sux:mah[great]V/i sux:an[sky]N sux:ki[place]N sux:šu[hand]N sux:ba[garment]N sux:dib[pass]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,29,sux:Rimsin[1]RN sux:lugal[king]N sux:Kiur[1]TN sux:heŋal[plenty]N sux:du[spread]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,30,sux:saŋ[head]N sux:us[follow]V/t sux:til[complete]V/i
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,31,sux:lugal[king]N sux:Idigna[1]WN sux:heŋal[plenty]N sux:de[bring]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,32,sux:Nun[1]WN sux:šag[heart]N sux:si[fill]V/t sux:a[water]N sux:zal[pass]V/t sux:si[fill]V/t
c.2.6.9.7,A prayer to Nanna for Rīm-Sîn (Rīm-Sîn G),,33,sux:Nun[1]WN sux:Nun[1]WN sux:zid[right]V/i sux:id[river]N sux:ziŋal[living-things]N sux:kalam[land]N
