id_text,text_name,version,l_no,text
c.4.07.a,A hymn to Inana,,1,sux:innin[lady]N
c.4.07.a,A hymn to Inana,,2,sux:šul[youth]V/i sux:mes[hero]N sux:gi[turn]V/i sux:Inanak[1]DN sux:nin[lady]N
c.4.07.a,A hymn to Inana,,3,sux:eš[shrine]N sux:Nibru[1]SN sux:Edukug[1]TN sux:dug[speak]V/t sux:An[1]DN
c.4.07.a,A hymn to Inana,,4,sux:men[tiara]N sux:kug[pure]V/i sux:An[1]DN sux:saŋ[head]N sux:ŋal[be]V/i
c.4.07.a,A hymn to Inana,,5,sux:ba[garment]N sux:kug[pure]V/i sux:An[1]DN sux:šag[heart]N sux:la[hang]V/t
c.4.07.a,A hymn to Inana,,6,sux:ŋidru[scepter]N sux:kug[pure]V/i sux:An[1]DN sux:šu[hand]N sux:ŋal[be]V/i
c.4.07.a,A hymn to Inana,,7,sux:unkin[assembly]N sux:tuš[sit]V/i sux:dur[buttocks]N sux:ŋar[place]V/t
c.4.07.a,A hymn to Inana,,8,sux:did[lawsuit]N sux:gal[big]V/i sux:kur[mountain]N sux:kud[cut]V/t
c.4.07.a,A hymn to Inana,,9,sux:kaš[decision]N sux:mah[great]V/i sux:kur[mountain]N sux:bad[open]V/t
c.4.07.a,A hymn to Inana,,10,sux:ŋešnu[light]N sux:an[sky]N sux:kar[blow]V/t sux:kug[pure]V/i sux:Inanak[1]DN sux:igi[eye]N sux:ŋal[be]V/i
c.4.07.a,A hymn to Inana,,11,sux:Urim[1]SN sux:Ekišnuŋal[1]TN
c.4.07.a,A hymn to Inana,,12,sux:nugig[priestess]N sux:aya[father]N sux:Suen[1]DN
c.4.07.a,A hymn to Inana,,13,sux:inim[word]N sux:dug[speak]V/t
c.4.07.a,A hymn to Inana,,14,sux:heŋal[plenty]N sux:kur[mountain]N sux:šu[hand]N sux:la[hang]V/t
c.4.07.a,A hymn to Inana,,15,sux:nin[sister]N sux:girin[carnelian]N sux:sikil[pure]V/i
c.4.07.a,A hymn to Inana,,16,sux:kug[pure]V/i sux:Inanak[1]DN sux:ki[place]N sux:kur[different]V/i
c.4.07.a,A hymn to Inana,,17,sux:e[house]N sux-x-emesal:gašan[lady]N sux:šum[give]V/t sux:hili[attractiveness]N sux:du[spread]V/t
c.4.07.a,A hymn to Inana,,18,sux:alan[statue]N sux:ki[place]N sux:gub[stand]V/i
c.4.07.a,A hymn to Inana,,19,sux:aŋi[wave]N sux:me[Being]N
c.4.07.a,A hymn to Inana,,20,
c.4.07.a,A hymn to Inana,,21,sux:aŋi[wave]N sux:ur[roof]N
c.4.07.a,A hymn to Inana,,22,sux:šu[hand]N sux:du[spread]V/t sux:hili[attractiveness]N sux:gal[big]V/i
c.4.07.a,A hymn to Inana,,23,sux:gin[firm]V/i sux:šud[prayer]N sux:zig[rise]V/t
c.4.07.a,A hymn to Inana,,24,sux:girin[carnelian]N sux:duru[wet]V/i sux:hursaŋ[mountain]N sux:u[admiration]N sux:dug[speak]V/t sux:gub[stand]V/i
c.4.07.a,A hymn to Inana,,25,sux:zagin[lapis]N sux:duru[wet]V/i sux:kur[mountain]N sux:šuba[multicoloured]V/i sux:dirig[raft]N sux:igi[eye]N sux:saŋ[choose]V/t sux:la[hang]V/t
c.4.07.a,A hymn to Inana,,26,sux:kugsig[gold]N sux:Harali[1]GN sux:izi[fire]N sux:tab[burn]V/t
c.4.07.a,A hymn to Inana,,27,sux:hašhur[apple]N sux:gal[big]V/i sux:ŋal[be]V/i
c.4.07.a,A hymn to Inana,,28,sux:al[hoe]N sux:dug[speak]V/t
c.4.07.a,A hymn to Inana,,29,sux:zulum[date]N sux:aʾansur[spadix]N sux:hili[attractiveness]N sux:gur[lift]V/t
c.4.07.a,A hymn to Inana,,30,sux:dag[dwelling]N sux:til[live]V/i
c.4.07.a,A hymn to Inana,,31,sux:dag[dwelling]N sux:An[1]DN sux:til[live]V/i
c.4.07.a,A hymn to Inana,,32,sux-x-emesal:mudna[spouse]N sux:Ušumgalana[1]DN
c.4.07.a,A hymn to Inana,,33,sux-x-emesal:me[I]IP sux:namdam[marriage]N sux:pad[find]V/t
c.4.07.a,A hymn to Inana,,34,sux:Badtibira[1]SN sux:Emuškalamak[1]TN
c.4.07.a,A hymn to Inana,,35,sux:aga[tiara]N
c.4.07.a,A hymn to Inana,,39,sux:par[canal]N sux:ŋal[open]V/t sux:taka[abandon]V/t
c.4.07.a,A hymn to Inana,,40,sux:a[arm]N sux:zig[rise]V/t sux:nin[sister]N sux-x-emesal:ga[bring]V/t
c.4.07.a,A hymn to Inana,,41,sux:aya[father]N sux:gu[neck]N sux:gal[big]V/i sux:ur[pluck]V/t
c.4.07.a,A hymn to Inana,,42,sux:unkin[assembly]N sux:nun[prince]N
c.4.07.a,A hymn to Inana,,43,sux:šeš[brother]N sux:Ušumgalana[1]DN
c.4.07.a,A hymn to Inana,,44,sux:eš[shrine]N sux:kug[pure]V/i sux-x-emesal:ga[bring]V/t
c.4.07.a,A hymn to Inana,,45,sux:gub[stand]V/i
c.4.07.a,A hymn to Inana,,46,sux:hili[attractiveness]N sux:Dumuzid[1]DN sux:ildag[poplar]N sux:gub[stand]V/i
c.4.07.a,A hymn to Inana,,47,sux:šag[heart]N sux:hili[attractiveness]N sux:si[fill]V/t
c.4.07.a,A hymn to Inana,,48,sux:u[grass]N sux:lu[abundant]V/i sux:Dušuba[1]GN
c.4.07.a,A hymn to Inana,,49,sux:šag[heart]N sux:hili[attractiveness]N sux:si[fill]V/t sux:an[sky]N sux:ki[place]N
c.4.07.a,A hymn to Inana,,50,sux:e[house]N sux:Arali[1]GN
c.4.07.a,A hymn to Inana,,51,sux:šag[heart]N sux:zal[pass]V/t
c.4.07.a,A hymn to Inana,,52,sux:urbad[rooftop]N sux:šeg[agree]V/t sux:guʾuguʾu[unmng]V/t
c.4.07.a,A hymn to Inana,,53,sux:sila[street]N sux:ŋi[night]N sux:bur[spread]V/t sux:dub[heap]V/t
c.4.07.a,A hymn to Inana,,54,sux:e[house]N sux:sila[street]N sux:daŋal[wide]V/i sux:tur[small]V/i
c.4.07.a,A hymn to Inana,,55,sux:en[lord]N sux:saŋ[head]N sux:dug[speak]V/t
c.4.07.a,A hymn to Inana,,66,sux:kur[mountain]N sux:šuba[multicoloured]V/i
c.4.07.a,A hymn to Inana,,67,sux:sum[beard]N sux:mušen[bird]N
c.4.07.a,A hymn to Inana,,68,sux:tir[forest]N sux:mes[tree]N sux:kalam[land]N sux:mes[tree]N sux:kur[mountain]N
c.4.07.a,A hymn to Inana,,72,sux:gub[stand]V/i sux:e[house]N
c.4.07.a,A hymn to Inana,,74,sux:Anunak[1]DN
c.4.07.a,A hymn to Inana,,75,sux:saŋursaŋ[performer]N sux:galam[skilful]V/i
c.4.07.a,A hymn to Inana,,76,sux:gu[cord]N
c.4.07.a,A hymn to Inana,,78,sux:Irigal[1]TN sux:hul[rejoice]V/i
c.4.07.a,A hymn to Inana,,79,sux:ara[times]N sux:ŋeš[tree]N sux:ŋešnimbar[palm]N
c.4.07.a,A hymn to Inana,,80,sux:ur[root]N sux:šembizida[kohl]N sux:DU[DU]V
c.4.07.a,A hymn to Inana,,81,sux:me[Being]N sux:abzu[water]N
c.4.07.a,A hymn to Inana,,107,sux:dug[speak]V/t
c.4.07.a,A hymn to Inana,,111,sux:ŋar[place]V/t sux:tag[touch]V/t
c.4.07.a,A hymn to Inana,,112,sux:DU[DU]V
c.4.07.a,A hymn to Inana,,113,sux:nun[prince]N
c.4.07.a,A hymn to Inana,,114,sux:a[arm]N
c.4.07.a,A hymn to Inana,,115,
c.4.07.a,A hymn to Inana,,117,sux:saŋ[head]N sux:kur[enter]V/i
c.4.07.a,A hymn to Inana,,118,sux:igi[eye]N sux:bar[outside]V/t sux:dug[speak]V/t
c.4.07.a,A hymn to Inana,,119,sux:bar[outside]V/t
c.4.07.a,A hymn to Inana,,120,
c.4.07.a,A hymn to Inana,,122,sux:kug[pure]V/i sux:Inanak[1]DN sux:mah[great]V/i
c.4.07.a,A hymn to Inana,,123,sux:Inanak[1]DN sux:zamin[lyre]N
