id_text,text_name,version,l_no,text
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,1,sux:Enlil[1]DN sux:lugal[king]N sux:an[sky]N sux:ki[place]N sux:niŋduga[speech]N sux:zid[right]V/i sux:inim[word]N
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,2,sux:Rimsin[1]RN sux:sipad[shepherd]N sux:ud[storm]N sux:gi[turn]V/i sux:lugal[king]N
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,3,sux:niŋgu[food]N sux:zi[life]N sux:til[live]V/i sux:Nibru[1]SN sux:du[build]V/t sux:šum[give]V/t sux:šud[prayer]N sux:ša[cvve]V/t
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,4,sux:Ezina[1]DN sux:lu[person]N sux:sag[good]V/i sux:namlulu[humanity]N sux:saŋ[head]N sux:rig[donate]V/t
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,5,sux:mu[name]N sux:gi[reed]N sux:mada[land]N sux:šag[heart]N sux:hul[rejoice]V/i sux:ud[sun]N sux:zal[pass]V/t
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,6,sux:Rimsin[1]RN sux:lugal[king]N sux:GUD[GUD]V
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,7,sux:guza[chair]N sux:namlugal[kingship]N sux:gin[firm]V/i sux:bala[turn]V/t sux:sud[distant]V/i
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,8,sux:ŋidru[scepter]N sux:sig[weak]V/i sux:iginim[land]N sux:dug[speak]V/t
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,9,sux:lugal[king]N sux:guzal[scoundrel]N sux:gurum[bend]V/t
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,10,sux:nindaba[offering]N sux:Rimsin[1]RN sux:lugal[king]N sux:tur[small]V/i sux:mah[great]V/i sux:Nibru[1]SN sux:Ekur[1]TN
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,11,sux:šusi[finger]N sux:lal[syrup]N sux:inun[ghee]N sux:biz[trickle]V/t sux:ŋaʾe[I]IP sux:dumu[child]N sux:lu[person]N sux:1[1]NU sux:lal[syrup]N sux:inun[ghee]N
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,12,sux:nindaba[offering]N sux:lugal[king]N sux:asilala[joy]N sux:šu[hand]N sux:sub[rub]V/t
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,13,sux:dumu[child]N sux:me[be]V/i sux:2[2]NU sux:ŋanun[storehouse]N sux:kugbabbar[silver]N sux:šum[give]V/t
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,14,sux:dili[single]V/i sux:DA[DA]V
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,15,sux:sukkal[secretary]N sux:dumu[child]N sux:lu[person]N sux:ŋaʾe[I]IP
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,16,sux:dag[side]N sux:dumu[child]N sux:lu[person]N sux:la[hang]V/t
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,17,sux:igi[eye]N sux:bar[outside]V/t sux:dug[speak]V/t
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,18,sux:dili[single]V/i sux:Rimsin[1]RN sux:lugal[king]N sux:lal[syrup]N sux:inun[ghee]N sux:šu[hand]N sux:sub[rub]V/t sux:saŋ[head]N
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,19,sux:inim[word]N sux:si[horn]N sux:sa[equal]V/t sux:e[house]N sux:adda[father]N sux:zu[know]V/t sux:ak[do]V/t
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,20,sux:1[1]NU sux:Enlil[1]DN sux:kur[mountain]N sux:gal[big]V/i sux:zu[know]V/t sux:Rimsin[1]RN sux:kur[mountain]N sux:gal[big]V/i sux:me[be]V/i
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,21,sux:namtil[life]N sux:šag[heart]N sux:Ninurtak[1]DN sux:hul[rejoice]V/i sux:dug[speak]V/t sux:Ninnibruk[1]DN sux:nin[lady]N sux-x-emesal:uru[city]N sux:ki[place]N sux:ŋar[place]V/t
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,22,sux:arhuš[womb]N sux:šala[pity]N sux:si[fill]V/t sux:niŋin[encircle]V/t sux:namtil[life]N sux:niŋin[encircle]V/t
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,23,sux:Ninšubur[1]DN sux:an[sky]N sux:igi[eye]N sux:Nanna[1]DN sux:dug[speak]V/t
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,24,sux:niŋ[thing]N sux:sag[good]V/i sux:saŋ[head]N sux:namtil[life]N sux:dug[speak]V/t
c.2.6.9.1,A prayer to Enlil for Rīm-Sîn (Rīm-Sîn A),,25,sux:igi[eye]N sux:du[spread]V/t sux:šag[heart]N
