id_text,text_name,version,l_no,text
c.1.7.3,Ninŋišzida's journey to the nether world,,1,sux:zig[rise]V/t sux:u[ride]V/t sux:zig[rise]V/t sux:u[ride]V/t sux:zig[rise]V/t sux:u[ride]V/t
c.1.7.3,Ninŋišzida's journey to the nether world,,2,sux:ilu[song]N sux:er[tears]N sux:šer[bright]V/i sux:dadag[bright]V/i sux:magur[barge]N sux:ri[impose]V/t
c.1.7.3,Ninŋišzida's journey to the nether world,,3,sux:ŋuruš[male]N sux:u[ride]V/t sux:tug[textile]N sux:tug[textile]N sux:ni[self]RP sux:dul[cover]V/t
c.1.7.3,Ninŋišzida's journey to the nether world,,4,sux:magur[barge]N sux:ŋuruš[male]N sux:magur[barge]N sux:ri[impose]V/t sux:šu[hand]N sux:gid[long]V/i
c.1.7.3,Ninŋišzida's journey to the nether world,,5,sux:ŋuruš[male]N sux:Damu[1]DN sux:magur[barge]N sux:ri[impose]V/t sux:šu[hand]N sux:gid[long]V/i
c.1.7.3,Ninŋišzida's journey to the nether world,,6,sux:Ištaran[1]DN sux:igi[eye]N sux:šuba[multicoloured]V/i sux:magur[barge]N sux:ri[impose]V/t sux:šu[hand]N sux:gid[long]V/i
c.1.7.3,Ninŋišzida's journey to the nether world,,7,sux:Alla[1]DN sux-x-emesal:umun[lord]N sux:sabar[net]N sux:magur[barge]N sux:ri[impose]V/t sux:šu[hand]N sux:gid[long]V/i
c.1.7.3,Ninŋišzida's journey to the nether world,,8,sux:Lugalšude[1]DN sux:magur[barge]N sux:ri[impose]V/t sux:šu[hand]N sux:gid[long]V/i
c.1.7.3,Ninŋišzida's journey to the nether world,,9,sux-x-emesal:Ninŋišzidak[1]DN sux:magur[barge]N sux:ri[impose]V/t sux:šu[hand]N sux:gid[long]V/i
c.1.7.3,Ninŋišzida's journey to the nether world,,10,sux:nin[sister]N sux:banda[junior]V/i sux:u[ride]V/t sux:ma[ship]N sux:šir[song]N sux:dug[speak]V/t
c.1.7.3,Ninŋišzida's journey to the nether world,,11,sux:nin[sister]N sux:gal[big]V/i sux:u[ride]V/t sux:ma[ship]N sux:TUN₃[cover?]N sux:bad[open]V/t
c.1.7.3,Ninŋišzida's journey to the nether world,,12,sux:u[ride]V/t sux:u[ride]V/t sux:šeš[brother]N sux:u[ride]V/t
c.1.7.3,Ninŋišzida's journey to the nether world,,12A,sux:šeš[brother]N sux:magur[barge]N sux:u[ride]V/t sux:šeš[brother]N sux:u[ride]V/t
c.1.7.3,Ninŋišzida's journey to the nether world,,12B,sux:magur[barge]N sux:kirizal[joy]N sux:u[ride]V/t sux:šeš[brother]N sux:u[ride]V/t
c.1.7.3,Ninŋišzida's journey to the nether world,,13,sux:masaŋ[prow]N sux:ilu[song]N sux:gu[voice]N sux:dug[speak]V/t sux:šeš[brother]N sux:u[ride]V/t
c.1.7.3,Ninŋišzida's journey to the nether world,,14,sux:maʾegir[stern]N sux:GAZ[GAZ]V sux:šeš[brother]N sux:u[ride]V/t
c.1.7.3,Ninŋišzida's journey to the nether world,,14A,sux:u[ride]V/t sux:maʾegir[stern]N sux:gudug[priest]N sux:tuš[sit]V/i sux:ilu[song]N sux:dab[seize]V/t
c.1.7.3,Ninŋišzida's journey to the nether world,,14B,sux:u[ride]V/t sux:šeš[brother]N sux:u[ride]V/t
